id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah,kelompok,pembina,kode_pt,email,no_tel,no_fax,website,alamat,nm_singkat,kode_pos,kecamatan_pt,lintang_pt,bujur_pt,tgl_berdiri_pt,tgl_sk_pendirian_sp,sk_pendirian_sp,akreditasi_pt,status_akreditasi
JFL-TPYjnRXqGitseyfa5-vCrVTwZeh9UC9j7KipFiWKun9ECtvGdcusDgNp_SiBoMrGRA==,Kota Medan,Prov. Sumatera Utara,-,Mikroskil,Alih Bentuk,STIE Mikroskil,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI I,013165  ,info@mikroskil.ac.id,061-4573767,061-4567789,www.mikroskil.ac.id,"Jln. Thamrin No. 112, 124, 140
Kelurahan Sei Rengas II
",Mikroskil,20212,Kec. Medan Area,0.0,0.0,2008-09-24T00:00:00Z,2017-01-19T00:00:00Z,58/KPT/I/2017,-,-
-Abc76FRfnpbueJLxzdDOuctfch5XNvcexT3zGq4SWj4tHYW4KHXigRcoPqIUKPqn8eAMw==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,-,-,Alih Bentuk,Akademi Litigasi Indonesia Pengayoman,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI III,034081  ,-,(021) 4227227,(021) 4201001,-,Jl Percetakan Negara Vii No 2 Rawasari,-,10570,Tidak Diisi,0.0,0.0,1987-09-07T00:00:00Z,2014-08-13T00:00:00Z,340/E/O/2014,-,-
2pjv1n-Pt-yAT8UtrMsiPlZrq5sZjtBRI2G6RisxLsXX2ylb-oUq46iZ89W20u2HhXyOCg==,Kab. Aceh Barat,Prov. Aceh,Baik,UNCM,Aktif,Universitas Cipta Mandiri,Swasta,7,4.050.000 - 40.500.004.050.000,Perguruan Tinggi Swasta,LLDIKTI XIII,131018  ,info@uncm.ac.id,082289901960,-,http://uncm.ac.id,"Jl. Lintas Barat Sumatera, Peunaga Cut Ujong, Kecamatan Meureubo",UNCM,23615,Tidak Diisi,4.1143348,96.1909154,2024-05-27T00:00:00Z,2024-05-27T00:00:00Z,369/E/O/2024,Baik,-
waH_6XYcrme7s6g6Ggzil5CJLv14X7A35HhhuF5EPQLSi8h16_mAUxo47tnWaHC6rdfB5A==,Kab. Jembrana,Prov. Bali,-,STITNA,Alih Bentuk,Sekolah Tinggi Ilmu Teknik Jembrana,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI VIII,083038  ,info.stitjembrana@gmail.com,036541483,036541483,www.stitna.ac.id,Jalan Udayana N0.38 Negara,STITNA,81123,Tidak Diisi,-8.357679,114.625835,2004-02-19T00:00:00Z,2004-02-19T00:00:00Z,21/D/O/2004,-,-
ngvzMTNeghLN2kAldv0MDL-DDtqWh_ilq3MWoULhDz-k9tUIrdtdM7bPGlswYP4qDTnL2w==,Kab. Nganjuk,Prov. Jawa Timur,Baik,STT POMOSDA,Aktif,Sekolah Tinggi Teknologi Pomosda,Swasta,2,2.400.000 - 2.400.000,Perguruan Tinggi Swasta,LLDIKTI VII,073113  ,info@stt-pomosda.ac.id,0358-773352,0358-773351,stt-pomosda.ac.id,Jalan KH Wachid Hasyim No 304 Tanjunganom,STT POMOSDA,64483,Kec. Tanjunganom,-7.6388111,112.036882,2000-12-25T00:00:00Z,2001-07-05T00:00:00Z,72DO2001,Baik,-
EBI8OGJIxHXoGrOwb9Py8hiitubAMgSR_Qc47G7v69Vj4IbwetXjvFwGFwd5-85Il4gwpA==,Kota Palembang,Prov. Sumatera Selatan,C,APIKES WIDYA DHARMA ,Alih Bentuk,Apikes Widya Dharma,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI II,024034  ,apikeswdplg@gmail.com,0711-414561,0711-414561,www.apikes-widyadharma-plg.ac.id, Jalan Kolonel H. Burlian No. 342 Km. 5 Palembang 30153 Provinsi Sumatera Selata,APIKES WIDYA DHARMA ,30118,Kec. Sukarami,0.0,0.0,2000-04-24T00:00:00Z,2000-04-24T00:00:00Z, 45/D/0/2000,C,-
E-BX3rMjMQKgHOjtdfuQopFuxLlQ6w3lhDVeTG7-WMwRq4QVHcMmbz1dLseXWdLR3GeGdw==,Kota Balikpapan,Prov. Kalimantan Timur,Baik,Akbid Bormed,Alih Bentuk,Akademi Kebidanan Borneo Medistra,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI XI,114078  ,info@akbidborneomedistra.ac.id,0542 - 730555,0542 - 732422,https://akbidborneomedistra.ac.id/,Jl. Indrakila Start III Gunung Stelling No. 99 Balikpapan,Akbid Bormed,76125,Tidak Diisi,-1.2330198,116.8481385,2007-04-23T00:00:00Z,2009-04-23T00:00:00Z,56DO2007,Baik,-
9WvlZbkA1mt_7jqj6nNfLCPhEy0a7BKor8L0uxZj-pC0GXtQ6FNNBiW_4ccniRlvjHxH2g==,Kab. Bombana,Prov. Sulawesi Tenggara,Baik,POLINA,Aktif,Politeknik Bombana,Swasta,7,2.000.000 - 6.500.000,Perguruan Tinggi Swasta,LLDIKTI IX,095018  ,admin@politeknikbombana.ac.id,085392223230,-,https:\\politeknikbombana.ac.id,-,POLINA,-,Tidak Diisi,-4.6952644,122.0251679,2021-12-20T00:00:00Z,2021-12-20T00:00:00Z,222/D/OT/2021,Baik,-
pmFbaSw3QCwX_Kmd7hk2DfS3KPoVFBaavBIw0j0KhRxRW2Llw0r_dHKwzdqbrL5kRm8-hw==,Kab. Sorong Selatan,Prov. Papua Barat,-,STIS Teminabuan,Aktif,Sekolah Tinggi Ilmu Sosial Teminabuan,Swasta,1,1.500.000 - 1.500.000,Perguruan Tinggi Swasta,LLDIKTI XIV,143049  ,stisteminabuanofficial@gmail.com,-,-,stisteminabuan.ac.id,-,STIS Teminabuan,-,Tidak Diisi,-1.4675069,132.0348888,2022-12-15T00:00:00Z,2022-12-15T00:00:00Z,915/E/O/2022,-,-
J5WGnkRLepFu0-rZ4vvs_pP0XizW2AJzn4T-rS1iZNs59DJqeXeKLR9RbdIopYClbDdxiQ==,Kab. Cilacap,Prov. Jawa Tengah,B,AMN,Aktif,Akademi Maritim Nusantara Cilacap,Swasta,3,500.000 - 13.490.000,Perguruan Tinggi Swasta,LLDIKTI VI,064018  ,amncilacap@gmail.com,0282-5070154,0282-540565,www.amn.ac.id,Jalan Kendeng No 307  Kel. Sidanegara,AMN,53223,Tidak Diisi,0.0,0.0,1985-02-14T00:00:00Z,1985-02-14T00:00:00Z,39,B,-
-QUmX9c8x1FB_pHanYlWGs4ter_0Z85vKEZpMcSkyO1ys1iDqn_b0y08lKSoApUWTE2dbg==,Kab. Tegal,Prov. Jawa Tengah,Baik,STKIP NU Tegal,Aktif,STKIP Nahdlatul Ulama Kabupaten Tegal,Swasta,3,2.400.000 - 2.400.000,Perguruan Tinggi Swasta,LLDIKTI VI,063100  ,stkipnutegalkab@gmail.com,0283-491576,-,www.stkipnutegal.ac.id,-,STKIP NU Tegal,-,Tidak Diisi,0.0,0.0,2016-12-23T00:00:00Z,2016-12-23T00:00:00Z,528/KPT/I/2016,Baik,-
8NiV3CHNu6Df1uFMawB9oGKx--EVN_Ep18oL5Qs5TRKsCSIn632wQ-YHg7HmKsv1jKQZJA==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik,UDN,Aktif,Universitas Darunnajah,Swasta,11,2.400.000 - 2.400.000,Perguruan Tinggi Swasta,LLDIKTI III,031074  ,rektorat@darunnajah.ac.id,0812-4000-1302,0812-4000-1302,https://darunnajah.ac.id/,-,UDN,-,Tidak Diisi,-6.2468052,106.7630529,2022-06-10T00:00:00Z,2022-06-10T00:00:00Z,419/E/O/2022,Baik,-
seCvphPJYrkdm349FAzfhWlGDI8stbClRMZ3-0XCFMJiiIPltCsrofHsyWkLVTp131SW4Q==,Kab. Bondowoso,Prov. Jawa Timur,Baik,UNIBO,Aktif,Universitas Bondowoso,Swasta,10,1.500.000 - 3.000.000,Perguruan Tinggi Swasta,LLDIKTI VII,071037  ,univ.bondowoso247@gmail.com,(0332) 427022,(0332) 422903,www.unibo.ac.id,"Jl. Diponegoro No. 247 Kelurahan Kotakulon, Kecamatan Kota Bondowoso, Kab. Bondowoso",UNIBO,68213,Kec. Bondowoso,-7.9051794,113.8071477,1982-12-10T00:00:00Z,1985-11-06T00:00:00Z,0515/O/1985,Baik,-
4dDrajgfIWC0xW55-b_ESTK68BhV0JnS6oNJIE7InVWTvd9lAqGrOoBe7fWS9qZhn4dCEA==,Kota Medan,Prov. Sumatera Utara,-,-,Alih Bentuk,Institut Teknologi dan Bisnis Sumatera Utara,Swasta,6,-,Perguruan Tinggi Swasta,LLDIKTI I,012012  ,-,-,-,-,Jl. Karya No. 183 Kelurahan Karang Berombak,-,-,Kec. Medan Barat,0.0,0.0,2019-03-04T00:00:00Z,2019-03-04T00:00:00Z,141/KPT/I/21019,-,-
S2OT3TamEYm7j1S-9hgnge9nOP9HPKbtFSds9OINJrpT_24ihYnOlJ9q9g5vTxGDMwn06A==,Kab. Bangkalan,Prov. Jawa Timur,-,AKBID NHM,Alih Bentuk,Akademi Kebidanan Ngudia Husada Madura,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VII,074070  ,akbid@nhm.ac.id,031 3061522,031 3091871,www.nhm.ac.id,Jalan RE Martadinata No. 45 Bangkalan,AKBID NHM,69116,Kec. Bangkalan,0.0,0.0,2005-12-29T00:00:00Z,2005-12-29T00:00:00Z,194/D/O/2005,-,-
6vECUiX1lDPS-j0i_tKYbyxmybxW9Vv6Kzbf-1s9wcN2VawwM7Dg96Q8YRrVlzr_31kk9Q==,Kota Makassar,Prov. Sulawesi Selatan,Baik,POLTEKBOS,Aktif,Politeknik Bosowa,Swasta,5,5.000.000 - 5.000.000,Perguruan Tinggi Swasta,LLDIKTI IX,095007  ,info@politeknikbosowa.ac.id,(0411) 4720012,(0411) 4720013,http://www.politeknikbosowa.ac.id,Jl. Kapasa Raya No.17 Makassar,POLTEKBOS,90245,Tidak Diisi,-5.1003482,119.4967803,2013-04-17T00:00:00Z,2013-04-17T00:00:00Z,123/E/O2013,Baik,-
BYk1k3AD5WVYWR7VO1mZlfhuZO206ypgcGikskSMSJ2PxmiVI81yjbn92ns9XGddawUU0g==,Kota Yogyakarta,Prov. D.I. Yogyakarta,Baik,SiberMu,Aktif,Universitas Siber Muhammadiyah,Swasta,6,180.000 - 2.160.000,Perguruan Tinggi Swasta,LLDIKTI V,051027  ,humas@sibermu.ac.id,085171217175,-,https://sibermu.ac.id,Jl. HOS Cokroaminoto No. 17 Pakuncen Wirobrajan ,SiberMu,55253,Tidak Diisi,-7.799716,110.350911,2021-10-29T00:00:00Z,2021-09-29T00:00:00Z,430/E/O/2021,Baik,-
vZk6cL9AZjS3Abb-XsAtFlqQOuEAVJLMslJ0oazyqZEsxQEfgyZdMpb2LdAI3U2Iicn1qw==,Kota Kendari,Prov. Sulawesi Tenggara,-,-,Aktif,Universitas Sulawesi Tenggara,Swasta,21,-,Perguruan Tinggi Swasta,LLDIKTI IX,091015  , unsulra86@gmail.com,0401 - 328447,0401 - 329596, http://un-sultra.ac.id,Jalan Piere Tendean No 109 A ,-,93121,Tidak Diisi,-4.0418472,122.478244,1986-08-13T00:00:00Z,1986-08-13T00:00:00Z,048001989 SK. MENDIKBUD,-,-
h124u7SgctSyV-et5cqhZ_oBmJSTLUIuUrpQmHeFIuou1O_sYQx59Zgrqgczgb9OnEgR4A==,Kab. Hulu Sungai Utara,Prov. Kalimantan Selatan,Baik,STIPER Amuntai,Aktif,Sekolah Tinggi Ilmu Pertanian Amuntai,Swasta,2,1.150.000 - 2.500.000,Perguruan Tinggi Swasta,LLDIKTI XI,113054  ,stiperamuntai@hotmail.com,"0527-61373, 62202",Belum Ada,stiperamuntai.ac.id,Jalan Bihman Villa No.7B Amuntai Kabupaten Hulu Sungai Utara Propinsi Kalimantan,STIPER Amuntai,71417,Tidak Diisi,-2.422552,115.262921,2004-06-15T00:00:00Z,2004-06-15T00:00:00Z,82DO2004,Baik,-
aJDOK3RCwNaajrTFRc5Bdzg9DHs1sm42l2O-LET4RNSO922MHXRiZ_G5PUvsHX4VALcBGg==,Kota Yogyakarta,Prov. D.I. Yogyakarta,Baik,STIKES Yogyakarta,Aktif,STIKES Yogyakarta,Swasta,6,2.700.000 - 14.525.000,Perguruan Tinggi Swasta,LLDIKTI V,053041  ,stikesyo@gmail.com,(0274) 2870661,-,www.stikes-yogyakarta.ac.id,Jln. Nitikan Baru No. 69 Yogyakarta ,STIKES Yogyakarta,55162,Tidak Diisi,-7.820481,110.382613,2009-06-22T00:00:00Z,2009-06-22T00:00:00Z,86DO2009,Baik,-
UWtjLQCHXNhHobgi-B6Qbzn6oWLYqA1W8ZmrQcBu0o3gwL3EA_1SCXI9WxP8bI_exEMtlQ==,Kab. Banjar,Prov. Kalimantan Selatan,-,-,Alih Bentuk,Akademi Keperawatan Intan Martapura,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI XI,114099  ,intanakperybip@gmail.com , 0511-4721812, 0511-4721812, www.akperintanmartapura.ac.id, Jl. Samadi No. 01 RT.01 RW.01 Kel. Jawa Kec. Martapura Kota Kab. Banjar  Kalima,-,70611,Tidak Diisi,0.0,0.0,2010-12-14T00:00:00Z,2010-12-14T00:00:00Z,213/D/O/2010,-,-
vmYryLiEj29q9d3LZXPTK8X4DP7HBakK4SzH3zoPVGohPoWIRKburx62eXgVlhF1slOzeA==,Kota Yogyakarta,Prov. D.I. Yogyakarta,Baik,STARS YKPN,Aktif,Sekolah Tinggi Arsitektur YKPN Yogyakarta,Swasta,2,5.000.000 - 5.500.000,Perguruan Tinggi Swasta,LLDIKTI V,053050  ,admin@starsykpn.ac.id,0274587469,-,starsykpn.ac.id,"Jl. Gagak Rimang No.1, Klitren, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta ",STARS YKPN,-,Tidak Diisi,-7.785073,110.3829713,2019-10-18T00:00:00Z,2019-10-18T00:00:00Z,1037/KPT/I/2019,Baik,-
HnUJX2bnjXZSibedsNZ2b2nMdlYIly4MMCSxzUlNj-KHReSnYt3c4Rv-O31LJnrihWJdjQ==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,-,Universitas Azzahra,Tutup,Universitas Azzahra,Swasta,13,-,Perguruan Tinggi Swasta,LLDIKTI III,031040  ,kampus@azzahra.ac.id,(021) 2800647,(021) 2800055,http://azzahra.ac.id,"Jl Jatinegara Barat No 144 Kel. Kampung Melayu Kec.Jatinegara, Jakarta Timur",Universitas Azzahra,13320,Kec. Jatinegara,0.0,0.0,1999-06-08T00:00:00Z,2017-02-03T00:00:00Z,101/KPT/2017 - 370/E/O/2024,-,-
MiOtdSIbnTo7zMTUBMxUdY1TkoeoT76VnZzGa4NIHl6mx2RGf7yCtLWaO-SbTkdGsZWjrA==,Kab. Seram Bagian Barat,Prov. Maluku,Baik,STKIP Seram Raya,Aktif,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Seram Raya,Swasta,3,2.500.000 - 2.500.000,Perguruan Tinggi Swasta,LLDIKTI XII,123073  ,stkipseramraya@gmail.com,-,-,stkipseramraya.ac.id,-,STKIP Seram Raya,-,Tidak Diisi,-3.3840985,128.3827131,2022-01-17T00:00:00Z,2022-01-17T00:00:00Z,29/E/O/2022,Baik,-
XS88vHqpd9ZZYeK1UCX-95NGDNRcQq3QqteiUCuJixiDGR9uw72sRaG2HI6EqVIgkqm9rA==,Kota Ambon,Prov. Maluku,Baik,UM Maluku,Aktif,Universitas Muhammadiyah Maluku,Swasta,5,1.850.000 - 2.400.000,Perguruan Tinggi Swasta,LLDIKTI XII,121020  ,akademik@unimku.ac.id,0822-1125-1748,-,www.unimku.ac.id,-,UM Maluku,-,Tidak Diisi,-3.6796153,128.2164252,2020-12-30T00:00:00Z,2020-12-30T00:00:00Z,1189/M/2020,Baik,-
xsIN82U5D3w7AamlFLtVnU5UKjP9U8cwGFldwwsavK8e_CEXf4PP17MCxX0JPjxK1rTOzw==,Kota Makassar,Prov. Sulawesi Selatan,-,-,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Patria Artha,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI IX,093086  ,stiepa@indosat.net.id,0411-430-135,0411-434-253,www.stiepa.ac.id,"Jl Boulevard, Jascinth I No 1 Panakukkang Mas",-,90222,Kec. Panakukkang,0.0,0.0,1998-05-11T00:00:00Z,1998-05-11T00:00:00Z,154/D/O/1998,-,-
dlsPNdroXCGhHyhHnyCUaCJCzQoJXHm2114ZYQUnqcJ5T_AkTgB4KK2V5Hle4E07tRAOhA==,Kota Tasikmalaya,Prov. Jawa Barat,Baik,STISIP,Aktif,STISIP Tasikmalaya,Swasta,2,2.400.000 - 7.060.000,Perguruan Tinggi Swasta,LLDIKTI IV,043110  ,stisip.tasik@gmail.com,0265-341748,0265-343940,www.stisip-tasikmalaya.ac.id,Jalan Gunung Pongpok III No 29 ,STISIP,46111,Tidak Diisi,0.0,0.0,1997-02-07T00:00:00Z,2004-01-12T00:00:00Z,11DO2004,Baik,-
ZhqnRYImB3RW6qdEYR_ViwBjU7ncuG_s_i_eAZ0IY9t3CT6UBmqogNk5PdFRhGPQ91uFKw==,Kota Padang Sidempuan,Prov. Sumatera Utara,Baik,AKBID SENTRAL PSP,Alih Bentuk,Akademi Kebidanan Sentral Padang Sidempuan,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI I,014125  ,akbidsentralpsp@gmail.com,0634 22213,0634 22213,akbidsentral.ac.id,"Jl Tandang Mulia Hrp No 1 Komp Sidimpuan Baru 
kelurahan Silandit
Kota Padangs",AKBID SENTRAL PSP,22728,Kec. Padang Sidimpuan Selatan,1.3703827,99.2924002,2004-10-22T00:00:00Z,2004-10-22T00:00:00Z,169/D/O/2004,Baik,-
OXf0YTkDZTM8YbRqICQQnZqu_QjuSFrSfh1sIiFwMgcrwqr60LEsKz9tK2_z37cIngahIA==,Kab. Sragen,Prov. Jawa Tengah,Baik,Akper YAPPI,Alih Bentuk,Akademi Keperawatan Yappi Sragen,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VI,064090  ,akperyappi@yahoo.com,082137654277,0271 893331,www.akperyappi.ac.id,Jalan KH Agus Salim No 50 ,Akper YAPPI,57212,Tidak Diisi,-7.4339432,111.0102367,2002-08-09T00:00:00Z,2008-01-14T00:00:00Z,128  D  T  2008,Baik,-
vp1zZg1pewdxHuejf0WRoB9yiFpJ95Uow5LhwfvjuBkmoBjPBTyU4jb8uQq8XaIgCee1zg==,Kab. Bogor,Prov. Jawa Barat,-,STTMC,Alih Bentuk,Sekolah Tinggi Teknologi Muhammadiyah Cileungsi,Swasta,3,5.070.000 - 5.070.000,Perguruan Tinggi Swasta,LLDIKTI IV,043253  ,sttmcls.04@gmail.com,021 82495502,021 82480034,sttmcileungsi.ac.id,Jl Anggrek No 86 Perum PTSC ,STTMC,16820,Tidak Diisi,-6.399083,106.965727,2004-04-25T00:00:00Z,2004-04-25T00:00:00Z,D02004,-,-
wBQSu9dk8Wj1UQ25IxWw7bwrVf_cXZwv1wUY0tvMQWj7s0iBGmApoRClNVP3evZ3HGd7GA==,Kab. Aceh Selatan,Prov. Aceh,Baik,Poltas,Aktif,Politeknik Aceh Selatan,Swasta,4,2.120.000 - 2.520.000,Perguruan Tinggi Swasta,LLDIKTI XIII,135003  ,humas@poltas.ac.id,0656-323749,0656-323749,www.poltas.ac.id,"Jl. Merdeka Komplek Reklamasi Pantai Kota Tapaktuan, Kabupaten Aceh Selatan",Poltas,23176,Tidak Diisi,3.2538795,97.1801595,2010-11-11T00:00:00Z,2010-11-11T00:00:00Z,167/D/O/2010,Baik,-
nTKcDyFhDAGwguMqb823bMCUXFWiFk6q9GGoBSddYjuf0MzaTpfIUvAsNJvYJvto5N4Y7A==,Kota Samarinda,Prov. Kalimantan Timur,-,-,Tutup,ASMI KMPI Samarinda,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI XI,114016  ,-,-,-,-,Jl M Yamin Rt 05 Kel Sempaja ,-,11111,Kec. Samarinda Ulu,0.0,0.0,1996-04-12T00:00:00Z,1996-04-12T00:00:00Z,97/DIKTI/Kep/1996  ,-,-
39mkzllkbKXSru49bkJpbPHaYQSWj7CALBWNzd010ZhOD2_PmQxLxUXdG2n52Cfee6qYzQ==,Kota Palangka Raya,Prov. Kalimantan Tengah,Baik,STIE,Aktif,Sekolah Tinggi Ilmu Ekonomi Palangka Raya,Swasta,2,1.000.000 - 4.750.000,Perguruan Tinggi Swasta,LLDIKTI XI,113016  ,stiepalangkaraya71@gmail.com,0536-3222448,(0536)-3222448,stieplk.ac.id,Jalan Yos Sudarso No 15 ,STIE,73112,Kec. Pahandut,-2.2124414,113.9091886,1986-02-12T00:00:00Z,1986-07-16T00:00:00Z,6,Baik,-
lAN8x-uTW2wg3kCynCBXYZGWpALM8132-79ouo3n_-r-P83Fb2dd7pTFXjcloBjkUX_rCw==,Kota Makassar,Prov. Sulawesi Selatan,Baik,STIENUS,Aktif,Sekolah Tinggi Ilmu Ekonomi Nusantara Makassar,Swasta,2,2.400.000 - 2.400.000,Perguruan Tinggi Swasta,LLDIKTI IX,093053  ,stienusmakassar@gmail.com,0411-3634463,0411-3639368,www.stienus.ac.id,Jalan Ujung Pandang No 5 (Ruko Taman Bahari) Makassar,STIENUS,90111,Tidak Diisi,0.0,0.0,1994-05-28T00:00:00Z,1994-05-28T00:00:00Z,028,Baik,-
Mn0pwU2GMEQJe4PT8DT8PgXKH3C_aXP8i7xDqdoHJHG1PSqUhOfCFpBFfFjxdPy-m3HDFQ==,Kota Semarang,Prov. Jawa Tengah,Baik,STIKES KESDAM IV DIP,Aktif,Sekolah Tinggi Ilmu Kesehatan Kesdam IV / Diponegoro,Swasta,2,7.500.000 - 7.500.000,Perguruan Tinggi Swasta,LLDIKTI VI,063125  ,info@stikeskesdam4dip.ac.id,(024) 3550658,(024) 3550658,https://stikeskesdam4dip.ac.id,"Jl. HOS Cokroaminoto No.4 - 5, Kelurahan Barusari, Kecamatan Semarang Selatan, Kota Semarang, Jawa Tengah",STIKES KESDAM IV DIP,50245,Tidak Diisi,-6.9853161,110.4057839,2020-11-26T00:00:00Z,2020-11-26T00:00:00Z,1030/M/2020,Baik,-
CkRjbVKW1oay_TYtrM2XDVcAWtiYW1f2KQidB1SGDxktTOExY6DiXUMtL4vdl0rJFQApYQ==,Kota Baubau,Prov. Sulawesi Tenggara,Baik Sekali,UNIDAYAN,Aktif,Universitas Dayanu Ikhsanuddin,Swasta,21,200.000 - 18.500.000,Perguruan Tinggi Swasta,LLDIKTI IX,091006  ,info@unidayan.ac.id,04022821327,04022826682,www.unidayan.ac.id ,Jalan Yos Sudarso No 43 ,UNIDAYAN,93711,Tidak Diisi,-5.489228,122.572691,1982-01-23T00:00:00Z,1986-08-05T00:00:00Z,0533O1986,Baik Sekali,-
a-ng-ejdGteJ-GhHjwmx0y2dsSeJP9_hDJJ68Ed-PcHY-DJ6LWrJC_yd8903dOT0M7RNng==,Kota Bandung,Prov. Jawa Barat,Baik,Poljan,Aktif,Politeknik Pajajaran Insan Cinta Bangsa Bandung,Swasta,9,-,Perguruan Tinggi Swasta,LLDIKTI IV,045002  ,info@poljan.ac.id,022-7104355,022-7104355,www.politeknikpajajaran.ac.id,Grand Surapati Core Jl.Phh Mustofa no.39B,Poljan,40124,Tidak Diisi,-6.901462,107.652344,1993-08-13T00:00:00Z,1993-08-13T00:00:00Z,103DO1993,Baik,-
XAqP-1SQS3gy9UnkKY_LHkGRk2h15NmqG2YDhJkBo8XL62HBVp0L0MJOjkD_Wa16c8oPSw==,Kab. Brebes,Prov. Jawa Tengah,-,STKIP ISLAM,Alih Bentuk,STKIP Islam Bumi Ayu,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI VI,063083  ,stkipislambumiayu@yahoo.com,0289 432032,0289 430003,stkipislambumiayu.ac.id,Bumiayu ,STKIP ISLAM,52276,Tidak Diisi,0.0,0.0,2009-06-30T00:00:00Z,2009-06-30T00:00:00Z,98DO2009,-,-
bOO_hehcShMQBpSvF9EQI8mB4rXNZm1zBBb7SJmslvGxYljjKqEwA0RTLEPsbQTMHAX5yA==,Kab. Bangkalan,Prov. Jawa Timur,-,UNHM,Aktif,Universitas Noor Huda Mustofa,Swasta,11,4.900.000 - 7.500.000,Perguruan Tinggi Swasta,LLDIKTI VII,071124  ,mail@universitasnhm.ac.id,(031)3091871,-,https://universitasnhm.ac.id/,-,UNHM,-,Tidak Diisi,-7.0472522,112.7287602,2024-10-17T00:00:00Z,2024-10-17T00:00:00Z,724/E/O/2024,-,-
sXn4LGPiBNOSdeLiaCIxUWeaviBPcQ_grVTYk9wQGHiERz2FXEy4vfjLfLHyQaerpos1lg==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,Baik,ARO-KIP,Aktif,Akademi Refraksi Optisi Kartika Indera Persada,Swasta,1,4.000.000 - 40.000.000,Perguruan Tinggi Swasta,LLDIKTI III,034199  ,inderapersadakartika@yahoo.co.id,021-428-81253,021-428-81252,arokartika.ac.id,"Gedung Indera Sentra Unit AP 
Jl. R. Suprapto No. 60 Cempaka Putih Jakarta Pusa",ARO-KIP,10510,Tidak Diisi,-6.1723422,106.8638468,2007-07-10T00:00:00Z,2007-07-10T00:00:00Z,104DO2007,Baik,-
2KlVLKKIQypHDYjexYBaz7d3d7WTQAHf2SeH2nR8lQk-fEfQiGEEQfLSYFV_VviEOVpI1w==,Kab. Bogor,Prov. Jawa Barat,B,-,Aktif,Sekolah Tinggi Ilmu Administrasi Menara Siswa,Swasta,5,1.500.000 - 2.600.000,Perguruan Tinggi Swasta,LLDIKTI IV,043033  ,info@menarasiswa.ac.id,0251-8616927,0251-8616909,www.menarasiswa.ac.id,Jl Parung Hijau No 24 Kemang ,-,16310,Tidak Diisi,-6.6351464,106.9382684,1998-10-26T00:00:00Z,1998-10-26T00:00:00Z,146DO1998,B,-
qurkSFzY_tpfAE20qsGKnGi4_H23nyMIbPC94IMCDoARt3UMkrBso3FlflWnrSnIj_C5-w==,Kab. Bangka,Prov. Bangka Belitung,-,-,Tutup,Akademi Kebidanan Bangka Belitung,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI II,024109  ,-,0717 439090,0717 439090,-,Jl Majapahit No 294 Kec Tamansari,-,0    ,Tidak Diisi,0.0,0.0,2006-06-07T00:00:00Z,2006-12-26T00:00:00Z,313/D/OT/2023,-,-
9bTtbV6i-ybRzVcmXAQwU3u_2gxWso5Fkh0sH49d2ldRBhPwlgQhNMHSnHVBvSrF5hz1-A==,Kab. Buleleng,Prov. Bali,Baik,UNIPAS,Aktif,Universitas Panji Sakti Singaraja,Swasta,9,750.000 - 3.105.000,Perguruan Tinggi Swasta,LLDIKTI VIII,081008  ,humas@unipas.ac.id,0362-23588,0362-26839, www.unipas.ac.id,Jalan Bisma No 22 Singaraja- Bali,UNIPAS,81117,Tidak Diisi,-8.120786,115.090538,1985-11-01T00:00:00Z,1985-11-01T00:00:00Z,NO.12PN.SGRA.N.1985,Baik,-
DhGYRCVMV3SGn8CqndbXNjUov4LLrofH3aYE9Hspe2b_znPcK-T01RZUBSNcYGP03Es_Fg==,Kota Semarang,Prov. Jawa Tengah,-,AAK Theresiana,Alih Bentuk,Akademi Analis Kesehatan Theresiana,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VI,064159  ,aaktheresiana@yahoo.com,024-8313054,024-8313054,www. aak.theresiana.ac.id,Jl.Mayjen Sutoyo 69 Semarang,AAK Theresiana,50134,Tidak Diisi,0.0,0.0,2012-01-20T00:00:00Z,2012-01-20T00:00:00Z,26/E/O/2012,-,-
