faculty,prodi,institution_code
Fakultas Teknologi Pertanian,Ilmu Teknik,quipper-207
Fakultas Hukum,Ilmu Hukum,quipper-207
Fakultas Farmasi,Farmasi,quipper-207
Fakultas Pertanian,Agroteknologi,quipper-207
Fakultas Pertanian,Agribisnis,quipper-207
Fakultas Pertanian,Penyuluhan dan Komunikasi Pertanian,quipper-207
Fakultas Pertanian,Ilmu Tanah,quipper-207
Fakultas Pertanian,Peternakan,quipper-207
Fakultas Kesehatan Masyarakat,Kesehatan Masyarakat,quipper-207
Fakultas Kesehatan Masyarakat,Gizi,quipper-207
Fakultas Ekonomi dan Bisnis,Akuntansi,quipper-207
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-207
Fakultas Ekonomi dan Bisnis,Ekonomi Syariah,quipper-207
Fakultas Ekonomi dan Bisnis,Ekonomi Pembangunan,quipper-207
Fakultas Ekonomi dan Bisnis,Ilmu Administrasi,quipper-207
Fakultas Ilmu Budaya,Sejarah,quipper-207
Fakultas Ilmu Budaya,Sastra Inggris,quipper-207
Fakultas Ilmu Budaya,Sastra Indonesia,quipper-207
Fakultas Ilmu Budaya,Film dan Televisi,quipper-207
Fakultas Matematika dan Ilmu Pengetahuan Alam,Kimia,quipper-207
Fakultas Matematika dan Ilmu Pengetahuan Alam,Matematika,quipper-207
Fakultas Matematika dan Ilmu Pengetahuan Alam,Fisika,quipper-207
Fakultas Matematika dan Ilmu Pengetahuan Alam,Biologi,quipper-207
Fakultas Keperawatan,Ilmu Keperawatan,quipper-207
Fakultas Ilmu Komputer,Sistem Informasi,quipper-207
Fakultas Ilmu Komputer,Teknik Informatika,quipper-207
Program Pascasarjana,Ilmu Teknik,quipper-207
Program Pascasarjana,Teknik Mesin,quipper-207
Program Pascasarjana,Teknik Elektro,quipper-207
Program Pascasarjana,Ilmu Hukum,quipper-207
Program Pascasarjana,Agribisnis,quipper-207
Program Pascasarjana,Teknik Pertanian,quipper-207
Program Pascasarjana,Kesehatan Masyarakat,quipper-207
Program Pascasarjana,Manajemen,quipper-207
Program Pascasarjana,Keguruan & Pendidikan,quipper-207
Program Pascasarjana,Ilmu Ekonomi,quipper-207
Program Pascasarjana,Teknik Sipil,quipper-207
Program Pascasarjana,Fisika,quipper-207
Program Pascasarjana,Biologi,quipper-207
Program Pascasarjana,Akuntansi,quipper-207
Program Pascasarjana,Pendidikan Matematika,quipper-207
Program Pascasarjana,Matematika,quipper-207
Program Pascasarjana,Bioteknologi,quipper-207
Program Pascasarjana,Ilmu Administrasi,quipper-207
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Matematika,quipper-208
Fakultas Keguruan dan Ilmu Pendidikan,Keguruan & Pendidikan,quipper-208
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,quipper-208
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Indonesia,quipper-208
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Bahasa Inggris,quipper-208
Fakultas Keguruan dan Ilmu Pendidikan,Teknologi Pendidikan,quipper-208
Fakultas Keguruan dan Ilmu Pendidikan,Pendidikan Anak Usia Dini (PAUD),quipper-208
Fakultas Ekonomi,Akuntansi,quipper-208
Fakultas Ekonomi,Manajemen,quipper-208
Fakultas Ekonomi,Ekonomi Syariah,quipper-208
Fakultas Ekonomi,Pariwisata,quipper-208
Fakultas Ekonomi,Ekonomi Pembangunan,quipper-208
"Fakultas Hukum, Ilmu Sosial dan Ilmu Politik",Sosiologi,quipper-208
"Fakultas Hukum, Ilmu Sosial dan Ilmu Politik",Ilmu Administrasi,quipper-208
"Fakultas Hukum, Ilmu Sosial dan Ilmu Politik",Ilmu Hukum,quipper-208
"Fakultas Hukum, Ilmu Sosial dan Ilmu Politik",Ilmu Komunikasi,quipper-208
"Fakultas Hukum, Ilmu Sosial dan Ilmu Politik",Ilmu Pemerintahan,quipper-208
"Fakultas Hukum, Ilmu Sosial dan Ilmu Politik",Ilmu Perpustakaan,quipper-208
"Fakultas Hukum, Ilmu Sosial dan Ilmu Politik",Sastra Inggris,quipper-208
"Fakultas Hukum, Ilmu Sosial dan Ilmu Politik",Administrasi Bisnis (Niaga),quipper-208
"Fakultas Hukum, Ilmu Sosial dan Ilmu Politik",Administrasi Negara (Publik),quipper-208
"Fakultas Hukum, Ilmu Sosial dan Ilmu Politik",Perpajakan,quipper-208
"Fakultas Hukum, Ilmu Sosial dan Ilmu Politik",Kearsipan,quipper-208
Fakultas Sains dan Teknologi,Perencanaan Wilayah dan Kota,quipper-208
Fakultas Sains dan Teknologi,Matematika,quipper-208
Fakultas Sains dan Teknologi,Statistika,quipper-208
Fakultas Sains dan Teknologi,Biologi,quipper-208
Fakultas Sains dan Teknologi,Agribisnis,quipper-208
Fakultas Sains dan Teknologi,Ilmu dan Teknologi Pangan,quipper-208
Fakultas Sains dan Teknologi,Teknik Lingkungan,quipper-208
Fakultas Sains dan Teknologi,Sistem Informasi,quipper-208
Pascasarjana,Perikanan,quipper-208
Pascasarjana,Manajemen,quipper-208
Pascasarjana,Pendidikan Matematika,quipper-208
Pascasarjana,Keguruan & Pendidikan,quipper-208
Pascasarjana,Pendidikan Bahasa Inggris,quipper-208
Pascasarjana,Administrasi Negara (Publik),quipper-208
Pascasarjana,Pendidikan Guru Sekolah Dasar,quipper-208
Fakultas Teknologi Industri dan Rekayasa Sistem,Fisika,quipper-209
Fakultas Teknologi Industri dan Rekayasa Sistem,Teknik Mesin,quipper-209
Fakultas Teknologi Industri dan Rekayasa Sistem,Teknik Industri,quipper-209
Fakultas Teknologi Industri dan Rekayasa Sistem,Teknik Kimia,quipper-209
Fakultas Teknologi Industri dan Rekayasa Sistem,Teknik Metalurgi,quipper-209
Fakultas Teknologi Kelautan,Ilmu Teknik,quipper-209
Fakultas Teknologi Kelautan,Kelautan,quipper-209
Fakultas Teknologi Kelautan,Teknik Perkapalan,quipper-209
Fakultas Desain Kreatif dan Bisnis Digital,Manajemen,quipper-209
Fakultas Desain Kreatif dan Bisnis Digital,Bisnis,quipper-209
Fakultas Desain Kreatif dan Bisnis Digital,Desain Interior,quipper-209
Fakultas Desain Kreatif dan Bisnis Digital,Desain Komunikasi Visual (DKV),quipper-209
Fakultas Desain Kreatif dan Bisnis Digital,Desain Produk,quipper-209
Fakultas Teknologi Elektro dan Informatika Cerdas,Teknik Elektro,quipper-209
Fakultas Teknologi Elektro dan Informatika Cerdas,Ilmu Komputer,quipper-209
Fakultas Teknologi Elektro dan Informatika Cerdas,Ilmu Teknik,quipper-209
Fakultas Teknologi Elektro dan Informatika Cerdas,Sistem Informasi,quipper-209
Fakultas Teknologi Elektro dan Informatika Cerdas,Teknik Informatika,quipper-209
Fakultas Teknologi Elektro dan Informatika Cerdas,Teknik Biomedis,quipper-209
Fakultas Vokasi,Teknik Sipil,quipper-209
Fakultas Vokasi,Konstruksi,quipper-209
Fakultas Vokasi,Teknik Mesin,quipper-209
Fakultas Vokasi,Teknik Industri,quipper-209
Fakultas Vokasi,Teknik Elektro,quipper-209
Fakultas Vokasi,Teknik Kimia,quipper-209
Fakultas Vokasi,Statistika,quipper-209
Fakultas Vokasi,Teknik Manufaktur,quipper-209
Fakultas Vokasi,Instrumentasi,quipper-209
Fakultas Vokasi,Teknologi Rekayasa Otomasi,quipper-209
Fakultas Teknologi Informasi,Teknik Informatika,quipper-209
Fakultas Teknologi Informasi,Sistem Informasi,quipper-209
"Fakultas Teknik Sipil, Perencanaan, dan Kebumian",Teknik Lingkungan,quipper-209
"Fakultas Teknik Sipil, Perencanaan, dan Kebumian",Geofisika,quipper-209
"Fakultas Teknik Sipil, Perencanaan, dan Kebumian",Ilmu Teknik,quipper-209
"Fakultas Teknik Sipil, Perencanaan, dan Kebumian",Arsitektur,quipper-209
"Fakultas Teknik Sipil, Perencanaan, dan Kebumian",Teknik Sipil,quipper-209
"Fakultas Teknik Sipil, Perencanaan, dan Kebumian",Teknik Geomatika,quipper-209
"Fakultas Teknik Sipil, Perencanaan, dan Kebumian",Perencanaan Wilayah dan Kota,quipper-209
Fakultas Sains dan Analitika Data,Fisika,quipper-209
Fakultas Sains dan Analitika Data,Kimia,quipper-209
Fakultas Sains dan Analitika Data,Biologi,quipper-209
Fakultas Sains dan Analitika Data,Statistika,quipper-209
Fakultas Sains dan Analitika Data,Matematika,quipper-209
Fakultas Sains dan Analitika Data,Aktuaria,quipper-209
Fakultas Kedokteran Gigi,Pendidikan Dokter Gigi,quipper-210
Fakultas Farmasi,Farmasi,quipper-210
Fakultas Teknologi Pertanian,Teknik Pertanian,quipper-210
Fakultas Teknologi Pertanian,Agroteknologi,quipper-210
Fakultas Keperawatan,Ilmu Keperawatan,quipper-210
Fakultas Teknik,Teknik Lingkungan,quipper-210
Fakultas Teknik,Teknik Mesin,quipper-210
Fakultas Teknik,Teknik Sipil,quipper-210
Fakultas Teknik,Teknik Industri,quipper-210
Fakultas Teknik,Teknik Elektro,quipper-210
Fakultas Peternakan,Peternakan,quipper-210
Fakultas Pertanian,Ilmu dan Teknologi Pangan,quipper-210
Fakultas Pertanian,Ilmu Tanah,quipper-210
Fakultas Pertanian,Agribisnis,quipper-210
Fakultas Pertanian,Agroteknologi,quipper-210
Fakultas Pertanian,Penyuluhan dan Komunikasi Pertanian,quipper-210
Fakultas Pertanian,Proteksi Tanaman,quipper-210
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Komunikasi,quipper-210
Fakultas Ilmu Sosial dan Ilmu Politik,Sosiologi,quipper-210
Fakultas Ilmu Sosial dan Ilmu Politik,Antropologi,quipper-210
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Politik,quipper-210
Fakultas Ilmu Sosial dan Ilmu Politik,Hubungan Internasional,quipper-210
Fakultas Ilmu Sosial dan Ilmu Politik,Administrasi Negara (Publik),quipper-210
Fakultas Ekonomi,Manajemen,quipper-210
Fakultas Ekonomi,Ilmu Ekonomi,quipper-210
Fakultas Ekonomi,Akuntansi,quipper-210
Fakultas Ekonomi,Lainnya,quipper-210
Fakultas Ekonomi,Manajemen Keuangan,quipper-210
Fakultas Hukum,Ilmu Hukum,quipper-210
Fakultas Kedokteran,Kebidanan,quipper-210
Fakultas Kedokteran,Pendidikan Dokter,quipper-210
Fakultas Kedokteran,Psikologi,quipper-210
Fakultas Kedokteran,Teknik Biomedis,quipper-210
Fakultas Kesehatan Masyarakat,Gizi,quipper-210
Fakultas Kesehatan Masyarakat,Kesehatan Masyarakat,quipper-210
Fakultas Ilmu Budaya,Sejarah,quipper-210
Fakultas Ilmu Budaya,Sastra Indonesia,quipper-210
Fakultas Ilmu Budaya,Sastra Inggris,quipper-210
Fakultas Ilmu Budaya,Sastra & Bahasa Asing,quipper-210
Fakultas Ilmu Budaya,Sastra & Bahasa Daerah,quipper-210
Fakultas Ilmu Budaya,Sastra Jepang,quipper-210
Fakultas Matematika dan Ilmu Pengetahuan Alam,Fisika,quipper-210
Fakultas Matematika dan Ilmu Pengetahuan Alam,Kimia,quipper-210
Fakultas Matematika dan Ilmu Pengetahuan Alam,Biologi,quipper-210
Fakultas Matematika dan Ilmu Pengetahuan Alam,Matematika,quipper-210
Pascasarjana,Perencanaan Wilayah dan Kota,quipper-210
Pascasarjana,Teknik Lingkungan,quipper-210
Pascasarjana,Bioteknologi,quipper-210
Pascasarjana,Ilmu Lingkungan,quipper-210
Fakultas Teknologi Informasi,Ilmu Komputer,quipper-210
Fakultas Teknologi Informasi,Sistem Informasi,quipper-210
Fakultas Ilmu Pendidikan,Pendidikan Guru Sekolah Dasar,quipper-211
Fakultas Ilmu Pendidikan,Keguruan & Pendidikan,quipper-211
Fakultas Ilmu Pendidikan,Bimbingan dan Konseling,quipper-211
Fakultas Ilmu Pendidikan,Manajemen Pendidikan,quipper-211
Fakultas Ilmu Pendidikan,Pendidikan Anak Usia Dini (PAUD),quipper-211
Fakultas Ilmu Pendidikan,Teknologi Pendidikan,quipper-211
Fakultas Ilmu Olahraga,Pendidikan Olahraga,quipper-211
Fakultas Ilmu Olahraga,Keguruan & Pendidikan,quipper-211
Fakultas Ilmu Olahraga,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",quipper-211
Fakultas Ilmu Sosial,Sejarah,quipper-211
Fakultas Ilmu Sosial,Geografi,quipper-211
Fakultas Ilmu Sosial,Ilmu Agama Islam,quipper-211
Fakultas Ilmu Sosial,Sosiologi,quipper-211
Fakultas Ilmu Sosial,Keguruan & Pendidikan,quipper-211
Fakultas Ilmu Sosial,Ilmu Komunikasi,quipper-211
Fakultas Ilmu Sosial,Public Relations,quipper-211
Fakultas Ilmu Sosial,Travel,quipper-211
Fakultas Ilmu Sosial,Pendidikan Geografi,quipper-211
Fakultas Bahasa dan Seni,Tari,quipper-211
Fakultas Bahasa dan Seni,Keguruan & Pendidikan,quipper-211
Fakultas Bahasa dan Seni,Sastra Indonesia,quipper-211
Fakultas Bahasa dan Seni,Pendidikan Bahasa Inggris,quipper-211
Fakultas Bahasa dan Seni,Sastra Inggris,quipper-211
Fakultas Bahasa dan Seni,Sastra & Bahasa Asing,quipper-211
Fakultas Bahasa dan Seni,Sastra Arab,quipper-211
Fakultas Bahasa dan Seni,Musik,quipper-211
Fakultas Bahasa dan Seni,Seni Rupa,quipper-211
Fakultas Bahasa dan Seni,Pendidikan Bahasa Indonesia,quipper-211
Fakultas Bahasa dan Seni,Sastra Jepang,quipper-211
Fakultas Matematika dan IPA,Biologi,quipper-211
Fakultas Matematika dan IPA,Pendidikan Matematika,quipper-211
Fakultas Matematika dan IPA,Matematika,quipper-211
Fakultas Matematika dan IPA,Ilmu Komputer,quipper-211
Fakultas Matematika dan IPA,Keguruan & Pendidikan,quipper-211
Fakultas Matematika dan IPA,Kimia,quipper-211
Fakultas Matematika dan IPA,Fisika,quipper-211
Fakultas Matematika dan IPA,Statistika,quipper-211
Fakultas Teknik,Keguruan & Pendidikan,quipper-211
Fakultas Teknik,Teknik Elektro,quipper-211
Fakultas Teknik,Teknik Mesin,quipper-211
Fakultas Teknik,Teknik Sipil,quipper-211
Fakultas Teknik,Rias dan Busana,quipper-211
Fakultas Teknik,Ilmu Teknik,quipper-211
Fakultas Teknik,Sistem Informasi,quipper-211
Fakultas Teknik,Ilmu Komputer,quipper-211
Fakultas Teknik,Teknik Informatika,quipper-211
Fakultas Teknik,Tata Boga,quipper-211
Fakultas Teknik,Desain,quipper-211
Fakultas Ekonomi,Ilmu Ekonomi,quipper-211
Fakultas Ekonomi,Akuntansi,quipper-211
Fakultas Ekonomi,Manajemen,quipper-211
Fakultas Ekonomi,Keguruan & Pendidikan,quipper-211
Fakultas Ekonomi,Bisnis,quipper-211
Fakultas Ekonomi,Administrasi Perkantoran,quipper-211
Fakultas Ekonomi,Manajemen Pemasaran,quipper-211
Fakultas Pendidikan Psikologi,Psikologi,quipper-211
Program Pascasarjana,Keguruan & Pendidikan,quipper-211
Program Pascasarjana,Sejarah,quipper-211
Program Pascasarjana,Teknologi Pendidikan,quipper-211
Program Pascasarjana,Pendidikan Bahasa Indonesia,quipper-211
Program Pascasarjana,Manajemen Pendidikan,quipper-211
Program Pascasarjana,Pendidikan Anak Usia Dini (PAUD),quipper-211
Program Pascasarjana,Pendidikan Guru Sekolah Dasar,quipper-211
Program Pascasarjana,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",quipper-211
Fakultas Ilmu Budaya,Sastra & Bahasa Daerah,quipper-212
Fakultas Ilmu Budaya,Arkeologi,quipper-212
Fakultas Ilmu Budaya,Antropologi,quipper-212
Fakultas Ilmu Budaya,Sastra Arab,quipper-212
Fakultas Ilmu Budaya,Sastra & Bahasa Asing,quipper-212
Fakultas Ilmu Budaya,Sastra Indonesia,quipper-212
Fakultas Ilmu Budaya,Sastra Inggris,quipper-212
Fakultas Ilmu Budaya,Sejarah,quipper-212
Fakultas Ilmu Budaya,Pariwisata,quipper-212
Fakultas Ilmu Budaya,Sastra Korea,quipper-212
Fakultas Ilmu Budaya,Sastra Jepang,quipper-212
Fakultas Ilmu Budaya,Sastra Jawa,quipper-212
Fakultas Teknik,Fisika,quipper-212
Fakultas Teknik,Arsitektur,quipper-212
Fakultas Teknik,Teknik Geodesi,quipper-212
Fakultas Teknik,Teknik Geologi,quipper-212
Fakultas Teknik,Ilmu Teknik,quipper-212
Fakultas Teknik,Teknik Elektro,quipper-212
Fakultas Teknik,Teknik Industri,quipper-212
Fakultas Teknik,Teknik Kimia,quipper-212
Fakultas Teknik,Teknik Mesin,quipper-212
Fakultas Teknik,Teknik Sipil,quipper-212
Fakultas Teknik,Perencanaan Wilayah dan Kota,quipper-212
Fakultas Teknik,Teknik Geomatika,quipper-212
Fakultas Teknik,Teknik Informatika,quipper-212
Fakultas Teknik,Teknik Nuklir,quipper-212
Fakultas Farmasi,Farmasi,quipper-212
Fakultas Hukum,Ilmu Hukum,quipper-212
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Administrasi,quipper-212
Fakultas Ilmu Sosial dan Ilmu Politik,Manajemen,quipper-212
Fakultas Ilmu Sosial dan Ilmu Politik,Sosiologi,quipper-212
Fakultas Ilmu Sosial dan Ilmu Politik,Hubungan Internasional,quipper-212
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Komunikasi,quipper-212
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Pemerintahan,quipper-212
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Politik,quipper-212
Fakultas Ilmu Sosial dan Ilmu Politik,Kesejahteraan Sosial,quipper-212
Fakultas Filsafat,Filsafat,quipper-212
Fakultas Psikologi,Psikologi,quipper-212
Fakultas Kedokteran Gigi,Pendidikan Dokter Gigi,quipper-212
"Fakultas Kedokteran, Kesehatan Masyarakat dan Keperawatan",Ilmu Keperawatan,quipper-212
"Fakultas Kedokteran, Kesehatan Masyarakat dan Keperawatan",Gizi,quipper-212
"Fakultas Kedokteran, Kesehatan Masyarakat dan Keperawatan",Kesehatan Masyarakat,quipper-212
"Fakultas Kedokteran, Kesehatan Masyarakat dan Keperawatan",Pendidikan Dokter,quipper-212
"Fakultas Kedokteran, Kesehatan Masyarakat dan Keperawatan",Radiologi,quipper-212
Fakultas Kedokteran Hewan,Kedokteran Hewan,quipper-212
Fakultas Pertanian,Kelautan,quipper-212
Fakultas Pertanian,Agroteknologi,quipper-212
Fakultas Pertanian,Ilmu dan Teknologi Pangan,quipper-212
Fakultas Pertanian,Agribisnis,quipper-212
Fakultas Pertanian,Ilmu Tanah,quipper-212
Fakultas Pertanian,Penyuluhan dan Komunikasi Pertanian,quipper-212
Fakultas Pertanian,Teknik Pertanian,quipper-212
Fakultas Pertanian,Budidaya Perairan (Akuakultur),quipper-212
Fakultas Pertanian,Perikanan,quipper-212
Fakultas Pertanian,Lainnya,quipper-212
Fakultas Pertanian,Proteksi Tanaman,quipper-212
Fakultas Pertanian,Manajemen Agribisnis,quipper-212
Fakultas Pertanian,Teknologi Hasil Perikanan,quipper-212
Fakultas Teknologi Pertanian,Ilmu dan Teknologi Pangan,quipper-212
Fakultas Teknologi Pertanian,Teknik Pertanian,quipper-212
Fakultas Teknologi Pertanian,Agribisnis,quipper-212
Fakultas Teknologi Pertanian,Ilmu Teknik,quipper-212
Fakultas Peternakan,Peternakan,quipper-212
Fakultas Biologi,Biologi,quipper-212
Fakultas Matematika dan Ilmu Pengetahuan Alam,Ilmu Komputer,quipper-212
Fakultas Matematika dan Ilmu Pengetahuan Alam,Fisika,quipper-212
Fakultas Matematika dan Ilmu Pengetahuan Alam,Geofisika,quipper-212
Fakultas Matematika dan Ilmu Pengetahuan Alam,Kimia,quipper-212
Fakultas Matematika dan Ilmu Pengetahuan Alam,Matematika,quipper-212
Fakultas Matematika dan Ilmu Pengetahuan Alam,Statistika,quipper-212
Fakultas Matematika dan Ilmu Pengetahuan Alam,Aktuaria,quipper-212
Fakultas Matematika dan Ilmu Pengetahuan Alam,Instrumentasi,quipper-212
Sekolah Vokasi,Kedokteran Hewan,quipper-212
Sekolah Vokasi,Manajemen,quipper-212
Sekolah Vokasi,Akuntansi,quipper-212
Sekolah Vokasi,Ilmu Ekonomi,quipper-212
Sekolah Vokasi,Teknik Sipil,quipper-212
Sekolah Vokasi,Teknik Mesin,quipper-212
Sekolah Vokasi,Teknik Elektro,quipper-212
Sekolah Vokasi,Pariwisata,quipper-212
Sekolah Vokasi,Sastra & Bahasa Asing,quipper-212
Sekolah Vokasi,Kebidanan,quipper-212
Sekolah Vokasi,Agroteknologi,quipper-212
Sekolah Vokasi,Sistem Informasi,quipper-212
Sekolah Vokasi,Ilmu Komputer,quipper-212
Sekolah Vokasi,Kehutanan,quipper-212
Sekolah Vokasi,Sastra Korea,quipper-212
Sekolah Vokasi,Kearsipan,quipper-212
Sekolah Vokasi,Sastra Inggris,quipper-212
Sekolah Vokasi,Instrumentasi,quipper-212
Sekolah Vokasi,Rekam Medis,quipper-212
Sekolah Vokasi,Teknik Geomatika,quipper-212
Sekolah Vokasi,Sastra Jepang,quipper-212
Sekolah Vokasi,Lainnya,quipper-212
Fakultas Kehutanan,Kehutanan,quipper-212
Fakultas Geografi,Geografi,quipper-212
Fakultas Ekonomika dan Bisnis,Manajemen,quipper-212
Fakultas Ekonomika dan Bisnis,Ilmu Ekonomi,quipper-212
Fakultas Ekonomika dan Bisnis,Akuntansi,quipper-212
Fakultas Ekonomika dan Bisnis,Ekonomi Pembangunan,quipper-212
Sekolah Pascasarjana,Ilmu Pemerintahan,quipper-212
Sekolah Pascasarjana,Teknik Lingkungan,quipper-212
Sekolah Pascasarjana,Pariwisata,quipper-212
Sekolah Pascasarjana,Seni Rupa,quipper-212
Sekolah Pascasarjana,Bioteknologi,quipper-212
Sekolah Pascasarjana,Lainnya,quipper-212
Sekolah Pascasarjana,Ilmu Lingkungan,quipper-212
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Pemerintahan,quipper-213
Fakultas Ilmu Sosial dan Ilmu Politik,Sosiologi,quipper-213
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Komunikasi,quipper-213
Fakultas Ilmu Sosial dan Ilmu Politik,Psikologi,quipper-213
Fakultas Ilmu Sosial dan Ilmu Politik,Hubungan Internasional,quipper-213
Fakultas Ilmu Sosial dan Ilmu Politik,Ilmu Politik,quipper-213
Fakultas Peternakan,Peternakan,quipper-213
Fakultas Teknologi Pertanian,Teknik Lingkungan,quipper-213
Fakultas Teknologi Pertanian,Ilmu dan Teknologi Pangan,quipper-213
Fakultas Teknologi Pertanian,Teknik Pertanian,quipper-213
Fakultas Teknologi Pertanian,Ilmu Teknik,quipper-213
Fakultas Teknologi Pertanian,Bioteknologi,quipper-213
Fakultas Hukum,Ilmu Hukum,quipper-213
Fakultas Hukum,Lainnya,quipper-213
Fakultas Kedokteran,Farmasi,quipper-213
Fakultas Kedokteran,Pendidikan Dokter,quipper-213
Fakultas Kedokteran,Ilmu Keperawatan,quipper-213
Fakultas Kedokteran,Gizi,quipper-213
Fakultas Kedokteran,Kebidanan,quipper-213
Fakultas Kedokteran,Lainnya,quipper-213
Fakultas Kedokteran Gigi,Pendidikan Dokter Gigi,quipper-213
Fakultas Teknik,Teknik Kimia,quipper-213
Fakultas Teknik,Teknik Sipil,quipper-213
Fakultas Teknik,Teknik Industri,quipper-213
Fakultas Teknik,Teknik Elektro,quipper-213
Fakultas Teknik,Arsitektur,quipper-213
Fakultas Teknik,Ilmu Teknik,quipper-213
Fakultas Teknik,Perencanaan Wilayah dan Kota,quipper-213
Fakultas Teknik,Teknik Mesin,quipper-213
Fakultas Teknik,Desain Grafis,quipper-213
Fakultas Pertanian,Agribisnis,quipper-213
Fakultas Pertanian,Agroteknologi,quipper-213
Fakultas Pertanian,Sosiologi,quipper-213
Fakultas Pertanian,Teknik Pertanian,quipper-213
Fakultas Pertanian,Kehutanan,quipper-213
Fakultas Pertanian,Lainnya,quipper-213
Fakultas Kedokteran Hewan,Kedokteran Hewan,quipper-213
Fakultas Ilmu Budaya,Antropologi,quipper-213
Fakultas Ilmu Budaya,Sastra Inggris,quipper-213
Fakultas Ilmu Budaya,Sastra & Bahasa Asing,quipper-213
Fakultas Ilmu Budaya,Pendidikan Bahasa Indonesia,quipper-213
Fakultas Ilmu Budaya,Pendidikan Bahasa Inggris,quipper-213
Fakultas Ilmu Budaya,Keguruan & Pendidikan,quipper-213
Fakultas Ilmu Budaya,Seni Rupa,quipper-213
Fakultas Ilmu Budaya,Sastra Jepang,quipper-213
Fakultas Ilmu Budaya,Lainnya,quipper-213
Fakultas Ilmu Budaya,Sastra Cina,quipper-213
Fakultas Perikanan dan Ilmu Kelautan,Perikanan,quipper-213
Fakultas Perikanan dan Ilmu Kelautan,Budidaya Perairan (Akuakultur),quipper-213
Fakultas Perikanan dan Ilmu Kelautan,Kelautan,quipper-213
Fakultas Perikanan dan Ilmu Kelautan,Lainnya,quipper-213
Fakultas Perikanan dan Ilmu Kelautan,Teknologi Hasil Perikanan,quipper-213
Fakultas Ekonomi dan Bisnis,Perbankan,quipper-213
Fakultas Ekonomi dan Bisnis,Ilmu Ekonomi,quipper-213
Fakultas Ekonomi dan Bisnis,Manajemen,quipper-213
Fakultas Ekonomi dan Bisnis,Akuntansi,quipper-213
Fakultas Ekonomi dan Bisnis,Ekonomi Syariah,quipper-213
Fakultas Ekonomi dan Bisnis,Kewirausahaan,quipper-213
Fakultas Ekonomi dan Bisnis,Ekonomi Pembangunan,quipper-213
Fakultas Ilmu Komputer,Ilmu Komputer,quipper-213
