id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah,kelompok,pembina,kode_pt,email,no_tel,no_fax,website,alamat,nm_singkat,kode_pos,kecamatan_pt,lintang_pt,bujur_pt,tgl_berdiri_pt,tgl_sk_pendirian_sp,sk_pendirian_sp,akreditasi_pt,status_akreditasi
D0Jlgpcz85JIbh8xMmRYV3dwAo_Nd7idNhx6H4f_UV1cqJhOw3yOGK2oahfFaN86E3_c2g==,Kota Bandar Lampung,Prov. Lampung,-,-,Alih Bentuk,Akademi Perpajakan Tridarma,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI II,024083  ,-,(0721) 701691,(0721) 773683,-,Jl ZA Pagar Alam No 9 Gedung Meneng,-,35145,Kec. Kedaton,0.0,0.0,2000-09-05T00:00:00Z,2002-07-07T00:00:00Z,28,-,-
K2TBe1Xu_zNPSDucCDJWRfhOE9lypUUEj3kxQs_pqvlB8HQmVqWjEoPdhdcDX0L7F0Rb8w==,Kota Banda Aceh,Prov. Aceh,-,-,Alih Bentuk,Akademik Teknik Otomotif Banda Aceh,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI XIII,134025  ,-,065127541,-,-,Peuniti ,-,12345,Tidak Diisi,0.0,0.0,2000-06-14T00:00:00Z,2000-06-14T00:00:00Z,1,-,-
vEuYQyMbixIYMa91s35T6N7U-PTMoUWnTZNAWdIxdbyJR1ofmmxkO7TpEEMObmq3f1SeVw==,Kab. Kota Baru,Prov. Kalimantan Selatan,Baik,POLITEKNIK KOTABARU,Aktif,Politeknik Kotabaru,Swasta,4,2.400.000 - 4.000.000,Perguruan Tinggi Swasta,LLDIKTI XI,115004  ,politeknik.kotabaru@poltekab.ac.id,0518-6076838,0518-6076838,poltekab.ac.id,Jalan Raya Stagen KM 9 5 ,POLITEKNIK KOTABARU,72116,Kec. Pulau Laut Utara,-3.2926898,116.1790252,2003-01-11T00:00:00Z,2003-07-09T00:00:00Z,100/D/O/2003,Baik,-
UObtgN0tQGSTTJ3NVLomPmAgYV3UAUX-duKz91j6cPdiDahpCHYH2PyHnwvvJIPykW2uiQ==,Kab. Deli Serdang,Prov. Sumatera Utara,Baik,WBI,Aktif,Politeknik Wilmar Bisnis Indonesia,Swasta,6,1 - 2.147.483.647,Perguruan Tinggi Swasta,LLDIKTI I,015023  ,humas@wbi.ac.id,+626142074111,+626180011100,http://wbi.ac.id/,Jalan Batu Sihombing  Desa Medan Estate    ,WBI,20111,Kec. Percut Sei Tuan,3.61479,98.73094,2015-08-27T00:00:00Z,2015-08-27T00:00:00Z,3/KPT/I/2015,Baik,-
WOdv0qjv6msGWM-BPjw7RyVnGj5oEaMe-iBlN-_DwyE6BP2oTs3ImudJgktOooO-kVlMvQ==,Kota Baubau,Prov. Sulawesi Tenggara,Baik,STIS SAW,Aktif,Sekolah Tinggi Ilmu Syariah al-Syaikh Abdul Wahid Bau-Bau,Agama,2,-,Perguruan Tinggi Agama,PTA Islam Swasta,213661  ,stis.saw@gmail.com,(0402) 2821776,-,www.stis.saw.ac.id,Jl. Muh Husni Thamrin No. 55 Kelurahan Batangguru  Kecamatan Wolio  Kota Bau-Bau  Provinsi Sulawesi Tenggara,STIS SAW,93714,Kec. Wolio,0.0,0.0,2019-05-22T00:00:00Z,2019-05-22T00:00:00Z,Nomor 297 Tahun 2019,Baik,-
OclqnDctw3_1pxQ8JwN3FuJSKESHBP7FiOzzX9h7xhHGGQHOcYZ0CwvZu5ThCrf52Kn4iA==,Kota Bandar Lampung,Prov. Lampung,-,STIE Mitra Lampung,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Mitra Lampung,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI II,023073  ,stie@umitra.ac.id,0721-701418,0721-788960,www.umitra.ac.id,Jl. ZA. Pagar Alam No. 07 Gedong Meneng Rajabasa,STIE Mitra Lampung,35132,Tidak Diisi,-6.224032,106.803518,1995-08-12T00:00:00Z,2001-03-20T00:00:00Z,26D02001,-,-
QcEF5swbnjipKo7ZqbScohlbO-VoYFlR5yWjqr-OgXmO_KcIRWfFjwwPafYqhLsUGHnXCg==,Kota. Kotamobagu,Prov. Sulawesi Utara,Baik,IAI Kotamobagu,Aktif,Institut Agama Islam Kotamobagu,Agama,6,1.500.000 - 1.500.000,Perguruan Tinggi Agama,PTA Islam Swasta,212081  ,admin@iaik.ac.id,+62812-4577-4675,0,www.iaik.ac.id,Jl. Jhoni Suhodo No. 4  Kelurahan Kotobangon  Kecamatan Kotamobagu Timur  Kota Kotamobagu  Provinsi Sulawesi Utara,IAI Kotamobagu,95716,Kec. Kotamobagu Timur,0.7379061,124.3169267,2019-05-22T00:00:00Z,2019-05-22T00:00:00Z,Nomor 310 Tahun 2019,Baik,-
YsQ9dnGAfRMOyzhc2AkzsA8MMvacnB7V7KRJItPTMJ0mPTgOYk4uwVvu2S28Nc8m1qnq1A==,Kab. Sukoharjo,Prov. Jawa Tengah,Baik,STIE STEKOM,Aktif,Sekolah Tinggi Ilmu Ekonomi Studi Ekonomi Modern,Swasta,2,750.000 - 31.860.000,Perguruan Tinggi Swasta,LLDIKTI VI,063126  ,stie@stekom.ac.id,+62 813-8777-5758,-,http://stiestekom.ac.id/,-,STIE STEKOM,-,Tidak Diisi,-7.5478364,110.7314104,2020-12-30T00:00:00Z,2020-12-30T00:00:00Z,1214/M/2020,Baik,-
_PsCcsWzqBVxLwZity_hz8eZQk_Fby2U26iIUn-3mgIbQ9V6kDjdrSt2dyawdqDWCxm5dg==,Kab. Banjarnegara,Prov. Jawa Tengah,Baik,STAI Tangho,Aktif,Sekolah Tinggi Agama Islam Tanbihul Ghofilin Banjarnegara,Agama,1,-,Perguruan Tinggi Agama,PTA Islam Swasta,213665  ,staitangho@gmail.com,-,-,staitangho.ac.id,Jl. Raya Tampomas-Bawang KM. 07  Kabupaten Banjarnegara,STAI Tangho,53471,Tidak Diisi,-7.4012555,109.6279202,2019-05-22T00:00:00Z,2019-05-22T00:00:00Z,Nomor 290 Tahun 2019,Baik,-
nx86XwWWdJp2y3RUHJit6FEwSyP3xg_5zKn3pCH4EAZZI_uNvEamIVUg41Ztztx-EG4cxQ==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,-,-,Alih Bentuk,STIMIK Supra,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI III,033180  ,info@supra.ac.id,021-5300951,021-5359812,www.supra.ac.id,Jl Letjen S Parman Kav 76 ,-,11410,Tidak Diisi,0.0,0.0,2006-05-22T00:00:00Z,2006-05-22T00:00:00Z,71,-,-
AfGMRgETce-a_y8B-dbWMi0a3ag59WNBdpXXhf95WwG5e4xYC4_Uhlix0xyjj6gtxuSlJA==,Kab. Pati,Prov. Jawa Tengah,-,AKBID DD,Alih Bentuk,Akademi Kebidanan Duta Dharma Pati,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VI,064105  ,akbid_dutadharma@yahoo.com,0295 4191757,0295 4191757,www.dutadharma.ac.id,JALAN RAYA PATI - KUDUS KM.6,AKBID DD,59113,Tidak Diisi,-6.773946,110.994177,2005-08-30T00:00:00Z,2005-08-30T00:00:00Z,115DO2005,-,-
4hqZ1RIkExRfNtdmxY-o4oDmBqTBHtkqrttQ_DgZnvCN8_5GsFjeTagvu2yg8yjdRXLJEw==,Kab. Kotawaringin Timur,Prov. Kalimantan Tengah,Baik Sekali,UMSA,Aktif,Universitas Muhammadiyah Sampit,Swasta,8,2.000.000 - 4.500.000,Perguruan Tinggi Swasta,LLDIKTI XI,111033  ,umsa@umsa.ac.id / umsampit@gmail.com,(0531) 31141,-,www.umsa.ac.id,-,UMSA,-,Tidak Diisi,-2.5297346,112.9549021,2023-01-10T00:00:00Z,2023-01-10T00:00:00Z,13/E/O/2023,Baik Sekali,-
RYfRLv1mV6AYwG_8qjk7loNuooFkZN6JMXDBrV-ffTbyHR0NRFzKj66aHiYd3CYTRIsZQQ==,Kota Lhokseumawe,Prov. Aceh,-,STAINMAL,Aktif,STAIN Malikussaleh ,Agama,17,-,Perguruan Tinggi Agama,PTA Islam Negeri,203018  ,stainmal@kemenag.go.id,064547267,064540329,www.stainmall.com,Jl. Medan-Banda Aceh Km. 275 no.1  Buket Rata  Lhokseumawe  Aceh,STAINMAL,24351,Tidak Diisi,5.127586,97.153146,2001-01-01T00:00:00Z,2019-01-01T00:00:00Z,-,-,-
eyufBv3YdDBo_RFYnpM3GKh9PiW45aEAjHjcOPYqfvME7ZhbM8sAVNEw70SMVgCdKy91Yg==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik,STIKes Tarumanagara,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Tarumanagara,Swasta,5,-,Perguruan Tinggi Swasta,LLDIKTI III,033214  ,sekretariat@stikes.tarumanagara.ac.id,-,-,www.stikes-tarumanagara.ac.id,-,STIKes Tarumanagara,-,Tidak Diisi,-6.2934022,106.8167982,2018-04-02T00:00:00Z,2018-04-02T00:00:00Z,320/KPT/I/2018,Baik,-
wWczu_XEw0O6XaX86qx6XRA7qhVQzLf57PHGEYw7HQurWuTxSKQ0m-23_eKV-fDR-CBGSg==,Kab. Gresik,Prov. Jawa Timur,Baik,AAK DHG,Aktif,Akademi Analis Kesehatan Delima Husada Gresik,Swasta,2,5.030 - 7.700.000,Perguruan Tinggi Swasta,LLDIKTI VII,074121  , aakdelimahusadagresik@gmail.com, 0313981918, 0313978628, www.aakdelimahusadagresik.ac.id,Gresik ,AAK DHG,12345,Tidak Diisi,-7.167089,112.652657,2009-08-20T00:00:00Z,2009-08-20T00:00:00Z,136DO2009,Baik,-
ekSRweTnIoNGH67JFhNIcZL4DJmjVRoaz-uNP4cKiX5961z39M-eyGiwyt3CIA_B2bqZag==,Kota Palembang,Prov. Sumatera Selatan,-,UM-AD Palembang,Aktif,Universitas Muhammadiyah Ahmad Dahlan Palembang,Swasta,14,1.600.000 - 15.810.000,Perguruan Tinggi Swasta,LLDIKTI II,021052  ,hms.umadplg@gmail.com,0711-516231  516233,-,um-ad.ac.id,-,UM-AD Palembang,-,Tidak Diisi,-2.9979952,104.7770405,2024-12-13T00:00:00Z,2024-12-13T00:00:00Z,103/A/O/2024,-,-
YAccBKDMfvrEVehylWP7FgdC5Z-g9tVpnVsMNyyTEQDXfxZ9nGtPqiytklEivVIbQFcEow==,Kota Batam,Prov. Kepulauan Riau,Baik,ST3B,Aktif,Sekolah Tinggi Teologi Tabgha Batam,Agama,2,400.000 - 3.000.000,Perguruan Tinggi Agama,PTA Kristen Swasta,233370  ,st3b.adm@gmail.com,0778467070,0778467070,www.st3b.ac.id,-,ST3B,-,Tidak Diisi,1.1137226,104.0388242,2018-07-05T00:00:00Z,2018-07-05T00:00:00Z,248 Tahun 2018,Baik,-
WeKeFz3_L-vKLgXibcmfrEY3zT226raQS8Qeq6IvR6OEGffwm8S2FFrk9Q22XN6VICh0UQ==,Kab. Bulungan,Prov. Kalimantan Utara,Baik Sekali,UNIKALTAR,Aktif,Universitas Kaltara,Swasta,12,2.400.000 - 6.000.000,Perguruan Tinggi Swasta,LLDIKTI XI,111019  , univ.kaltara@gmail.com, 0552-23190, 0552-23190, www.unikaltar.ac.id,Jl. Sengkawit RT.023 Tanjung Selor  Kabupaten Bulungan Kalimantan Utara,UNIKALTAR,77212,Kec. Tanjung Selor,2.8509642,117.3760837,2008-12-18T00:00:00Z,2008-12-18T00:00:00Z,22DO2008,Baik Sekali,-
jAgM8CG2EkI4fPB7pd6NidsPDjp7MxkmShNudoUeyIkzCkCW3cbhBW6fKhkMUfMkrBvadw==,Kota Makassar,Prov. Sulawesi Selatan,Baik,STIKMA,Aktif,STIKES Amanah Makassar,Swasta,5,-,Perguruan Tinggi Swasta,LLDIKTI IX,093171  ,stikesamanahmks09@yahoo.com,0411-422048,0411-422870,stikesamanah-mks.ac.id,Jl. Meranti Raya No. 1 Panakukang Makassar,STIKMA,12345,Tidak Diisi,0.0,0.0,2008-12-22T00:00:00Z,2008-12-22T00:00:00Z,235DO2008,Baik,-
mqeE02nQtfCTWwpV7Fs22-JVBa9b8giIqVo2IvtQhU6jBOqWj7e9zvx2QBvcxs5iQ-Ff6A==,Kota Malang,Prov. Jawa Timur,Baik,STTAR,Aktif,Sekolah Tinggi Teknik Atlas Nusantara,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI VII,073100  ,info@sttar.ac.id,0341-475898,0341-475897,www.sttar.ac.id,Jalan Teluk Pacitan No 50 Arjosari Lantai 1,STTAR,65119,Kec. Blimbing,-7.9327139,112.661133,1999-05-15T00:00:00Z,1999-10-01T00:00:00Z,159DO1999,Baik,-
E_2pncL40QR1_b1GuXqMSvtWWCffCkBzNVkKVEhfZBiIDaegCj1MZyEk6YaLF95MCvwH2w==,Kota Malang,Prov. Jawa Timur,Baik,APARTEL GANESHA,Aktif,Akademi Pariwisata Dan Perhotelan Ganesha,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI VII,074064  ,info@apartel-ganesha.ac.id,0341-0000,0341-0000,http://www.apartel-ganesha.ac.id,Jalan Teluk Mandar Tomol Pos 5  Arjosari -  Malang,APARTEL GANESHA,65102,Tidak Diisi,-7.9350115,112.6159135,2005-01-17T00:00:00Z,2005-01-17T00:00:00Z,03DO2005,Baik,-
dhE_AYTK4Ey9clTJsJpv_4z4eGTIpSvHyKNgRzTCV7VktR3FYZMRk_FZI7KlqY4XQkviug==,Kota Banda Aceh,Prov. Aceh,-,AKBID Muhammadiyah B,Alih Bentuk,Akademi Kebidanan Muhammadiyah Banda Aceh,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI XIII,134040  ,akbidmuhammadiyahaceh@yahoo.com,0651-43027  44557,0651-45007,http://www.akbidmuhaceh.or.id, Jl Punge Blang Cut Lr. Penyantun Banda Aceh,AKBID Muhammadiyah B,23234,Tidak Diisi,0.0,0.0,2010-09-07T00:00:00Z,2010-09-07T00:00:00Z,133/D/O/2010,-,-
F01uE_FDp1z7SQ5ou_BYYyuAbDZGh9IuxxzTZQhgg89Q8s7O2bsizD8ydC-6IQCtQZLBmw==,Kab. Asahan,Prov. Sumatera Utara,B,Universitas Asahan,Aktif,Universitas Asahan,Swasta,16,2.500.000 - 2.500.000,Perguruan Tinggi Swasta,LLDIKTI I,011016  ,admin@una.ac.id,--,--,una.ac.id,Jalan Jenderal Ahmad Yani Asahan,Universitas Asahan,21224,Kec. Kisaran Timur,2.966222,99.621722,1985-08-17T00:00:00Z,1985-07-18T00:00:00Z,24,B,-
z92rRfL3fncGS70x8dGqfrSxy0OajASiGyBjQ9d9s0AlYKeTmflC3bwFKW_c4jjsANXzdg==,Kab. Mojokerto,Prov. Jawa Timur,Baik,UBS PPNI ,Aktif,Universitas Bina Sehat PPNI Mojokerto,Swasta,10,4.000.000 - 13.000.000,Perguruan Tinggi Swasta,LLDIKTI VII,071109  ,-,(0321)390203,-,-,-,UBS PPNI ,-,Tidak Diisi,-7.4947282,112.4608183,2022-03-07T00:00:00Z,2022-03-07T00:00:00Z,132/E/O/2022,Baik,-
3Un6PWwt3TKYqHF2k7GkfHc50ugpIZT6qJ2E3xAFGbHdp6Zsm8lM1eh24sxpY7kjXlepUQ==,Kota Bogor,Prov. Jawa Barat,Baik Sekali,STPB,Aktif,Sekolah Tinggi Pariwisata Bogor,Swasta,4,2.400.000 - 9.750.000,Perguruan Tinggi Swasta,LLDIKTI IV,043319  ,lpmi@stpbogor.ac.id,0251-7534343,0251-7534513,www.stpbogor.ac.id,Jl. Curug Mekar No. 17 Yasmin,STPB,16113,Tidak Diisi,-6.5570494,106.7690769,2009-09-01T00:00:00Z,2009-09-01T00:00:00Z,138/D/O/2009,Baik Sekali,-
h9DFwfVVu9kpvGL8BcaWN88RVersGLMtFZn94kRS-fa-UbuQmg5REDVaMbwOrhaDJ8Smcw==,Kota Jambi,Prov. Jambi,-,AKFAR PROVINSI JAMBI,Alih Bentuk,Akademi Farmasi Propinsi Jambi,Kedinasan,1,-,Perguruan Tinggi Kementerian Lain,Kementerian Dalam Negeri,344023  ,akfarjambi@gmail.com,0741 - 40931,0741 - 445040,akfarpemprovjambi.ac.id,Jln. H.AGUS SALIM NO. 23 KOTA BARU JAMBI ,AKFAR PROVINSI JAMBI,36128,Tidak Diisi,-1.633422,103.612057,2012-10-10T00:00:00Z,2012-10-10T00:00:00Z,354/E/O/2012,-,-
7OppUO57BlHegtiVmLBIm18nxZ4qdKR661YWpDn8exoqWQAad9maXNgxpkUMwFBbmCKYEg==,Kab. Jombang,Prov. Jawa Timur,-,IKAHA,Alih Bentuk,Institut KeIslaman Hasyim As`ari (IKAHA) Tebuireng Jombang,Agama,9,-,Perguruan Tinggi Agama,PTA Islam Swasta,212016  ,ikaha_tebuireng@yahoo.com,0321861719,0321874684,www.ikaha.ac.id,Jl. Irian Jaya 55 Tebuireng Jombang,IKAHA,61471,Tidak Diisi,0.0,0.0,1970-04-23T00:00:00Z,2020-08-24T00:00:00Z,49 Tahun 1970,-,-
PwlyyRr_eZQeaM2y5uSbsBgy5IVXAcv_JPOo2qlFkndICxLdOOF5Q_7PUK5zhObVrgG8AQ==,Kab. Lumajang,Prov. Jawa Timur,Baik Sekali,IAIM LUMAJANG,Aktif,Institut Agama Islam Miftahul Ulum Lumajang,Agama,7,-,Perguruan Tinggi Agama,PTA Islam Swasta,212164  ,info@iaimlumajang.ac.id,0334-8797454,-,iaimlumajang.ac.id,Jalan Raya Lumajang-Jember Nomor 1984  Krajan 1  Banyu Putih Kidul  Kecamatan Jatiroto,IAIM LUMAJANG,67355,Tidak Diisi,-8.1090231,113.2788256,2024-10-22T00:00:00Z,2024-10-22T00:00:00Z,1093 Tahun 2024,Baik Sekali,-
xeKJedfMgSCv6PRbRPhShkptyxEOOyiCZfOy0GiylBQDGEmbhSMaKBcOtJECj2YpFnVD6Q==,Kota Malang,Prov. Jawa Timur,-,-,Aktif,Sekolah Tinggi Ilmu Kesehatan Kendedes,Swasta,6,200.000 - 13.000.000,Perguruan Tinggi Swasta,LLDIKTI VII,073152  ,stikeskendedesmalang@gmail.com,0341 488762,0341 488763,www.stikeskendedes.ac.id,Malang ,-,11111,Tidak Diisi,-7.931596,112.649171,2009-04-20T00:00:00Z,2009-04-20T00:00:00Z,47D02009,-,-
4rzmYKT04SNNazC6UFawTTX4QC9HgyzjDChjKNWvnXPi7xotg9VAW0fSLj32UzyXUW-8rg==,Kota Palopo,Prov. Sulawesi Selatan,-,-,Alih Bentuk,STKIP Muhammadiyah Palopo,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI IX,093197  ,stkipmuhammadiyahpalopo@yahoo.com,085299235565,-,-,Jl. Jend. Sudirman Km. 3 Binturu,-,91959,Kec. Wara Selatan,-3.019829,120.208927,2015-12-30T00:00:00Z,2015-12-30T00:00:00Z,203/KPT/I/2015,-,-
06oa5PXiDTdyeFVwECrFUmX6OH9QLOMWy7RbBHCMDehlSLxVyd3qGBcIcy2SackV3jEzJg==,Kota Padang,Prov. Sumatera Barat,-,-,Tutup,Akademi Ilmu Komunikasi Padang,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI X,104003  ,-,(0751) - 812539,-,-,Jend Sudirman No 18 ,-,11111,Tidak Diisi,0.0,0.0,1984-01-01T00:00:00Z,1988-01-01T00:00:00Z,015O1988,-,-
SL5UMmCvC-VHPLN88VFrDk3L3rkmwpg6nlrYZk-lrbAr4GLzBlinr9kXP4CxASXC1JG4rA==,Kab. Aceh Tenggara,Prov. Aceh,-,Akademi Kebidanan Me,Pembinaan,Akademi Kebidanan Medica Alas Leuser,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI XIII,134034  ,medical_kutacane@yahoo.co.id,0629-2524119,0629-2524119,medical_kutacane@yahoo.co.id,Jl. Kutacane - Blangkejeren Km. 4 Tanah Merah  Kutacane - Kabupaten Aceh Tenggar,Akademi Kebidanan Me,24562,Tidak Diisi,0.0,0.0,2008-12-22T00:00:00Z,2008-12-22T00:00:00Z,239DO2008,-,-
8El_zWHmBAY9FvIeDRVXqK8ZigCV6CBfEJ_52YmqCrn5H3zM4yYFX1-qeNDo-6h3JnuaHg==,Kab. Mandailing Natal,Prov. Sumatera Utara,Baik,akbid armina centre ,Aktif,Akademik Kebidanan Armina Centre Panyabungan,Swasta,1,1.300.000 - 4.000.000,Perguruan Tinggi Swasta,LLDIKTI I,014166  ,arminacentrepybakbid@gmail.com,0636-321716, 0636-321236, http://akbidarminacentre.ac.id,Jalan William Iskandar 176 ,akbid armina centre ,12345,Kec. Panyabungan Kota,2.7904794,97.7713977,2006-05-24T00:00:00Z,2006-05-24T00:00:00Z,03,Baik,-
-0PUn1zUS4ln5ZmUIb8cV8Zw3zhsP08bC1HyWVYCbYaBF5j6CTfL3QtghNyJaghpXjiALA==,Kab. Musi Banyu Asin,Prov. Sumatera Selatan,-,-,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Rahmaniyah,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI II,023044  , stier090999@gmail.com,082278399990,0714-323055,https://www.stier.ac.id/,Jalan Merdeka No 531 Sekayu ,-,30711,Tidak Diisi,0.0,0.0,1999-09-09T00:00:00Z,1999-09-09T00:00:00Z,153DO1999,-,-
itbM1cOCgVw49yWIEcRjQ3weDVvtn3i74P6M62oQyBG1GL5FoejotFSMMxtD97NLnNzHBA==,Kab. Barru,Prov. Sulawesi Selatan,Baik,STAI DDI Mangkoso,Alih Bentuk,STAI DDI Mangkoso  Barru  Sulawesi Selatan,Agama,6,900.000 - 4.450.000,Perguruan Tinggi Agama,PTA Islam Swasta,213356  ,staiddimangkoso13@gmail.com,082398185617,-,staisddimangkoso.ac.id,Jl. Poros Makassar-Parepare  Mangkoso  Kec. Soppeng Riaja Kab. Barru Prov. Sulaw,STAI DDI Mangkoso,90752,Tidak Diisi,-4.2646724,119.6258129,2004-04-06T00:00:00Z,2004-04-06T00:00:00Z, ,Baik,-
jrOtugtP88a-NgTb77BvO45wkStfrZpecfJDZBlv7-evWgDcH_olFUu7AcJertwmynNj3Q==,Kab. Sumedang,Prov. Jawa Barat,Baik,STEBISMu,Aktif,Sekolah Tinggi Ekonomi dan Bisnis Islam (STEBIS) Muhammadiyah Sumedang,Agama,1,3.145.000 - 3.145.000,Perguruan Tinggi Agama,PTA Islam Swasta,213539  ,stebismu@gmail.com, 085294924229, -,www.stebismu-sumedang.ac.id,-,STEBISMu,-    ,Tidak Diisi,6.8352,107.929264,2014-12-11T00:00:00Z,2014-12-11T00:00:00Z,7052 Tahun 2014,Baik,-
vLLbQAEXsUZcKU_YlvqQDaRnlo3B-uu1aHywyp4KsJPwwj3im9u9mbkUdVKixDAjOJ0HeA==,Kab. Banjar,Prov. Kalimantan Selatan,Baik,UNUKASE,Aktif,Universitas Nahdlatul Ulama Kalimantan Selatan,Swasta,10,1.750.000 - 6.000.000,Perguruan Tinggi Swasta,LLDIKTI XI,111021  ,unu.kalsel@gmail.com,0511 5511701, ,www.unukase.ac.id,Jl. Ahmad Yani Km. 12.5,UNUKASE,70552,Kec. Gambut,-3.3931122,114.6598542,2014-10-17T00:00:00Z,2014-10-17T00:00:00Z,561/E/O/2014,Baik,-
nlBN05muzXX-HdnoPm32rBqdeZiUaqymx0QBt8Qxijp5_5RqflyILOlrKnupaDTGNfw0vQ==,Kab. Bantul,Prov. D.I. Yogyakarta,-,-,Alih Bentuk,Akademi Kebidanan Ummi Khasanah,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI V,054062  ,akbiduk@gmail.com,0274-368055,0274-368054,akbiduk.ac.id,Jalan Pemuda Gandekan Bantul,-,55711,Tidak Diisi,-7.878317,110.0,2007-05-05T00:00:00Z,2009-09-18T00:00:00Z,3149DTK-V2009,-,-
Oq6Aa_V4a87U2CEvJlyi5Ur9Xr8SevihFOyaUthA58i034A96UhAT7VAYUvz3O3o0gxd8Q==,Kota tangerang Selatan,Prov. Banten,Baik Sekali,ITI,Aktif,Institut Teknologi Indonesia,Swasta,14,4.000.000 - 8.400.000,Perguruan Tinggi Swasta,LLDIKTI III,032006  ,humas@iti.ac.id,021-7560545,021-7560542,https://iti.ac.id,Jalan Raya Puspiptek Serpong,ITI,15320,Tidak Diisi,-6.344197,106.675789,1984-10-01T00:00:00Z,1984-10-01T00:00:00Z,1,Baik Sekali,-
jjJmsq_D1Ca7zRkXF9pGvoucAGXaIW6CktS6kl8qENJtJH-iBq659RFCxgC7sCcwESiTwg==,Kota Palembang,Prov. Sumatera Selatan,Baik Sekali,STIA Satya Negara,Aktif,Sekolah Tinggi Ilmu Administrasi Satya Negara,Swasta,2,2.400.000 - 4.000.000,Perguruan Tinggi Swasta,LLDIKTI II,023052  ,satyanegerapalembang@yahoo.co.id,0711-826043,0711-826043,stiasatyanegara.ac.id,Jalan Sukarejo Sukatani,STIA Satya Negara,30116,Kec. Ilir Timur II,0.0,0.0,2000-06-09T00:00:00Z,2018-02-01T00:00:00Z,60/KPT/I/2018,Baik Sekali,-
YbmgPeCPDOf-1kwCcXzWDVDrSQ2jDB9nGvaL0JGCsrowVGiO18Vm__-wwS6_EHhx-BHvtw==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,-,-,Tutup,STISIP Pusaka Nusantara,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI III,033052  ,-,021-8613067,021-8613067,-,Jl Taruna Pahlawan Revolusi 89 Pondok Bambu  Kalimalang,-,13430,Kec. Duren Sawit,0.0,0.0,1986-06-22T00:00:00Z,2017-04-19T00:00:00Z,168/M/KPT/2017,-,-
PH1UZTEX9kQqTHikxUz3CuwnOKpHBZCMjcJMrMYZovadbMgkLunzNMR_27wF5dtgciUxMw==,Kab. Bekasi,Prov. Jawa Barat,Baik,STEBI GM,Aktif,STEBI Global Mulia Cikarang ,Agama,2,3.200.000 - 3.200.000,Perguruan Tinggi Agama,PTA Islam Swasta,213547  , stebi@globalmulia.ac.id, 02189323055, , www.globalmulia.ac.id,-,STEBI GM,     ,Kec. Cikarang Utara,-6.2886785,107.1548831,2015-04-10T00:00:00Z,2015-04-10T00:00:00Z,Nomor: 2132 Tahun 2015,Baik,-
2juvshFX8ys7JDXp_ylgX0BkjgEN22PIWHOIhfmpilLqwh8fv_lPJwvykCYaz82y5mq7hw==,Kab. Tapanuli Utara,Prov. Sumatera Utara,Baik,STGH HKBP,Aktif,Sekolah Tinggi Guru Huria HKBP Sipoholon,Agama,1,4.000.000 - 4.000.000,Perguruan Tinggi Agama,PTA Kristen Swasta,233290  ,stghhkbp01@gmail.com,081262576110, 063321596,https://stghhkbp.ac.id,-,STGH HKBP,-,Tidak Diisi,2.0601415,98.9329964,2013-05-08T00:00:00Z,2013-05-08T00:00:00Z,196,Baik,-
kIVtXYAygJyt9HYwHlJy5vgUKZ5K1kbJYKRv71L9GeJCyt8hZtOq3qh7canFbLo1AC2hIA==,Kota Tasikmalaya,Prov. Jawa Barat,-,-,Alih Bentuk,Akademi Manajemen Gunung Leuser,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI IV,044242  ,-,-,-,-,-,-,-,Tidak Diisi,0.0,0.0,2019-10-10T00:00:00Z,2019-10-10T00:00:00Z,951/KPT/I/2019,-,-
