faculty,prodi,institution_code
FAKULTAS HUKUM,ILMU HUKUM,quipper-190
FAKULTAS TEKNIK,TEKNIK MESIN,quipper-190
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-190
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-190
FAKULTAS TEKNIK,TEKNIK PERKAPALAN,quipper-190
FAKULTAS ILMU KOMPUTER,TEKNIK INFORMATIKA,quipper-190
FAKULTAS ILMU KOMPUTER,SISTEM INFORMASI,quipper-190
FAKULTAS EKONOMI DAN BISNIS,PERBANKAN,quipper-190
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-190
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-190
FAKULTAS EKONOMI DAN BISNIS,EKONOMI SYARIAH,quipper-190
FAKULTAS EKONOMI DAN BISNIS,EKONOMI PEMBANGUNAN,quipper-190
FAKULTAS KEDOKTERAN,PENDIDIKAN DOKTER,quipper-190
FAKULTAS KEDOKTERAN,FARMASI,quipper-190
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,HUBUNGAN INTERNASIONAL,quipper-190
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU KOMUNIKASI,quipper-190
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU POLITIK,quipper-190
FAKULTAS ILMU KESEHATAN,ILMU KEPERAWATAN,quipper-190
FAKULTAS ILMU KESEHATAN,KESEHATAN MASYARAKAT,quipper-190
FAKULTAS ILMU KESEHATAN,GIZI,quipper-190
JURUSAN AGRIBISNIS,AGRIBISNIS,quipper-191
JURUSAN TEKNIK MESIN,TEKNIK MESIN,quipper-191
JURUSAN TEKNIK MESIN,TEKNIK MESIN PERTANIAN,quipper-191
JURUSAN MANAJEMEN INFORMATIKA,MANAJEMEN INFORMATIKA,quipper-191
JURUSAN MANAJEMEN INFORMATIKA,TEKNIK MULTIMEDIA,quipper-191
JURUSAN MANAJEMEN INFORMATIKA,AKUNTANSI KEUANGAN PERUSAHAAN,quipper-191
PENDIDIKAN VOKASI,TEKNOLOGI INFORMASI,quipper-192
PENDIDIKAN VOKASI,TEKNOLOGI OTOMOTIF,quipper-192
PENDIDIKAN VOKASI,AGROINDUSTRI,quipper-192
PENDIDIKAN VOKASI,AKUNTANSI,quipper-192
PENDIDIKAN VOKASI,TEKNOLOGI REKAYASA KOMPUTER JARINGAN,quipper-192
PENDIDIKAN VOKASI,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,quipper-192
PENDIDIKAN VOKASI,TEKNOLOGI PAKAN TERNAK,quipper-192
PENDIDIKAN VOKASI,AKUNTANSI PERPAJAKAN,quipper-192
PENDIDIKAN VOKASI,TEKNOLOGI REKAYASA PEMELIHARAAN ALAT BERAT,quipper-192
FAKULTAS EKONOMI,ILMU EKONOMI,quipper-193
FAKULTAS EKONOMI,MANAJEMEN,quipper-193
FAKULTAS EKONOMI,AKUNTANSI,quipper-193
FAKULTAS EKONOMI,KEGURUAN & PENDIDIKAN,quipper-193
FAKULTAS EKONOMI,ADMINISTRASI PERKANTORAN,quipper-193
FAKULTAS EKONOMI,ADMINISTRASI BISNIS,quipper-193
FAKULTAS ILMU KEOLAHRAGAAN,PENDIDIKAN OLAHRAGA,quipper-193
FAKULTAS ILMU KEOLAHRAGAAN,"PENDIDIKAN JASMANI, KESEHATAN, DAN REKREASI",quipper-193
FAKULTAS BAHASA DAN SENI,PENDIDIKAN BAHASA INDONESIA,quipper-193
FAKULTAS BAHASA DAN SENI,PENDIDIKAN BAHASA INGGRIS,quipper-193
FAKULTAS BAHASA DAN SENI,SASTRA & BAHASA ASING,quipper-193
FAKULTAS BAHASA DAN SENI,SENI RUPA,quipper-193
FAKULTAS BAHASA DAN SENI,TARI,quipper-193
FAKULTAS BAHASA DAN SENI,MUSIK,quipper-193
FAKULTAS BAHASA DAN SENI,SASTRA INDONESIA,quipper-193
FAKULTAS BAHASA DAN SENI,SASTRA INGGRIS,quipper-193
FAKULTAS ILMU SOSIAL,KEGURUAN & PENDIDIKAN,quipper-193
FAKULTAS ILMU SOSIAL,GEOGRAFI,quipper-193
FAKULTAS ILMU SOSIAL,ANTROPOLOGI,quipper-193
FAKULTAS ILMU SOSIAL,SEJARAH,quipper-193
FAKULTAS ILMU SOSIAL,PENDIDIKAN GEOGRAFI,quipper-193
FAKULTAS ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-193
FAKULTAS ILMU PENDIDIKAN,MANAJEMEN PENDIDIKAN,quipper-193
FAKULTAS ILMU PENDIDIKAN,ADMINISTRASI PENDIDIKAN,quipper-193
FAKULTAS ILMU PENDIDIKAN,TEKNOLOGI PENDIDIKAN,quipper-193
FAKULTAS ILMU PENDIDIKAN,BIMBINGAN DAN KONSELING,quipper-193
FAKULTAS ILMU PENDIDIKAN,PENDIDIKAN ANAK USIA DINI,quipper-193
FAKULTAS ILMU PENDIDIKAN,PENDIDIKAN LUAR SEKOLAH,quipper-193
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-193
FAKULTAS TEKNIK,TEKNIK MESIN,quipper-193
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-193
FAKULTAS TEKNIK,KEGURUAN & PENDIDIKAN,quipper-193
FAKULTAS TEKNIK,RIAS DAN BUSANA,quipper-193
FAKULTAS TEKNIK,GIZI,quipper-193
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-193
FAKULTAS TEKNIK,KONSTRUKSI,quipper-193
FAKULTAS TEKNIK,TEKNIK OTOMOTIF,quipper-193
FAKULTAS TEKNIK,TATA BOGA,quipper-193
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,PENDIDIKAN MATEMATIKA,quipper-193
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,BIOLOGI,quipper-193
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,FISIKA,quipper-193
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,KIMIA,quipper-193
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,MATEMATIKA,quipper-193
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,KEGURUAN & PENDIDIKAN,quipper-193
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,ILMU KOMPUTER,quipper-193
PROGRAM PASCASARJANA,TEKNOLOGI PENDIDIKAN,quipper-193
PROGRAM PASCASARJANA,MANAJEMEN PENDIDIKAN,quipper-193
PROGRAM PASCASARJANA,ADMINISTRASI PENDIDIKAN,quipper-193
PROGRAM PASCASARJANA,KEGURUAN & PENDIDIKAN,quipper-193
PROGRAM PASCASARJANA,KIMIA,quipper-193
PROGRAM PASCASARJANA,PENDIDIKAN MATEMATIKA,quipper-193
PROGRAM PASCASARJANA,FISIKA,quipper-193
PROGRAM PASCASARJANA,BIOLOGI,quipper-193
PROGRAM PASCASARJANA,PENDIDIKAN OLAHRAGA,quipper-193
PROGRAM PASCASARJANA,PENDIDIKAN BAHASA INDONESIA,quipper-193
PROGRAM PASCASARJANA,ILMU EKONOMI,quipper-193
PROGRAM PASCASARJANA,SASTRA & BAHASA ASING,quipper-193
PROGRAM PASCASARJANA,PENDIDIKAN BAHASA INGGRIS,quipper-193
PROGRAM PASCASARJANA,ANTROPOLOGI,quipper-193
PROGRAM PASCASARJANA,AKUNTANSI,quipper-193
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,PENDIDIKAN BAHASA INGGRIS,quipper-194
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU POLITIK,quipper-194
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,HUBUNGAN INTERNASIONAL,quipper-194
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU HUKUM,quipper-194
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-194
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-194
FAKULTAS EKONOMI,AKUNTANSI,quipper-194
FAKULTAS EKONOMI,MANAJEMEN,quipper-194
FAKULTAS PERTANIAN DAN KEHUTANAN,KEHUTANAN,quipper-194
FAKULTAS PERTANIAN DAN KEHUTANAN,AGRIBISNIS,quipper-194
FAKULTAS ILMU KESEHATAN,ILMU KEPERAWATAN,quipper-194
FAKULTAS PETERNAKAN DAN PERIKANAN,BUDIDAYA PERAIRAN,quipper-194
FAKULTAS PETERNAKAN DAN PERIKANAN,PETERNAKAN,quipper-194
FAKULTAS PETERNAKAN DAN PERIKANAN,PERIKANAN,quipper-194
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,FISIKA,quipper-194
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,PENDIDIKAN MATEMATIKA,quipper-194
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,MATEMATIKA,quipper-194
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,BIOLOGI,quipper-194
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,KEGURUAN & PENDIDIKAN,quipper-194
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-195
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-195
FAKULTAS EKONOMI DAN BISNIS,EKONOMI PEMBANGUNAN,quipper-195
FAKULTAS EKONOMI DAN BISNIS,ILMU EKONOMI,quipper-195
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-195
FAKULTAS TEKNIK,TEKNIK MESIN,quipper-195
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-195
FAKULTAS TEKNIK,TEKNIK ARSITEKUR,quipper-195
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-195
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-195
FAKULTAS ILMU BUDAYA,SASTRA JEPANG,quipper-195
FAKULTAS ILMU BUDAYA,SASTRA INGGRIS,quipper-195
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ADMINISTRASI NEGARA,quipper-195
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ADMINISTRASI NIAGA,quipper-195
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU KOMUNIKASI,quipper-195
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU ADMINISTRASI PUBLIK,quipper-195
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU ADMINISTRASI,quipper-195
FAKULTAS HUKUM,ILMU HUKUM,quipper-195
FAKULTAS PSIKOLOGI,PSIKOLOGI,quipper-195
FAKULTAS PSIKOLOGI,MAGISTER PSIKOLOGI,quipper-195
FAKULTAS PSIKOLOGI,PSIKOLOGI PROFESI,quipper-195
FAKULTAS VOKASI,TEKNOLOGI MANUFAKTUR,quipper-195
FAKULTAS VOKASI,TEKNOLOGI LISTRIK,quipper-195
FAKULTAS VOKASI,AGROINDUSTRI,quipper-195
FAKULTAS KEDOKTERAN GIGI,PENDIDIKAN DOKTER GIGI,quipper-196
FAKULTAS ILMU BUDAYA,SASTRA & BAHASA ASING,quipper-196
FAKULTAS ILMU BUDAYA,ARKEOLOGI,quipper-196
FAKULTAS ILMU BUDAYA,SEJARAH,quipper-196
FAKULTAS ILMU BUDAYA,SASTRA ARAB,quipper-196
FAKULTAS ILMU BUDAYA,SASTRA & BAHASA DAERAH,quipper-196
FAKULTAS ILMU BUDAYA,SASTRA INDONESIA,quipper-196
FAKULTAS ILMU BUDAYA,SASTRA INGGRIS,quipper-196
FAKULTAS ILMU BUDAYA,SASTRA JEPANG,quipper-196
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,SOSIOLOGI,quipper-196
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ANTROPOLOGI,quipper-196
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,HUBUNGAN INTERNASIONAL,quipper-196
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU KOMUNIKASI,quipper-196
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU PEMERINTAHAN,quipper-196
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU POLITIK,quipper-196
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU ADMINISTRASI,quipper-196
FAKULTAS KEHUTANAN,KEHUTANAN,quipper-196
FAKULTAS KESEHATAN MASYARAKAT,GIZI,quipper-196
FAKULTAS KESEHATAN MASYARAKAT,KESEHATAN MASYARAKAT,quipper-196
FAKULTAS TEKNIK,PERENCANAAN WILAYAH DAN KOTA,quipper-196
FAKULTAS TEKNIK,ARSITEKTUR,quipper-196
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-196
FAKULTAS TEKNIK,TEKNIK GEOLOGI,quipper-196
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-196
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-196
FAKULTAS TEKNIK,KELAUTAN,quipper-196
FAKULTAS TEKNIK,TEKNIK MESIN,quipper-196
FAKULTAS TEKNIK,ILMU TEKNIK,quipper-196
FAKULTAS TEKNIK,TEKNIK PERTAMBANGAN,quipper-196
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-196
FAKULTAS TEKNIK,TEKNIK LINGKUNGAN,quipper-196
FAKULTAS TEKNIK,TEKNIK PERKAPALAN,quipper-196
FAKULTAS KEDOKTERAN,PENDIDIKAN DOKTER,quipper-196
FAKULTAS KEDOKTERAN,KEDOKTERAN HEWAN,quipper-196
FAKULTAS KEDOKTERAN,PSIKOLOGI,quipper-196
FAKULTAS KEDOKTERAN,KEBIDANAN,quipper-196
FAKULTAS KEDOKTERAN,GIZI,quipper-196
FAKULTAS HUKUM,ILMU HUKUM,quipper-196
FAKULTAS HUKUM,ADMINISTRASI NEGARA,quipper-196
FAKULTAS PETERNAKAN,PETERNAKAN,quipper-196
FAKULTAS PERTANIAN,TEKNIK PERTANIAN,quipper-196
FAKULTAS PERTANIAN,AGRIBISNIS,quipper-196
FAKULTAS PERTANIAN,AGROTEKNOLOGI,quipper-196
FAKULTAS PERTANIAN,ILMU DAN TEKNOLOGI PANGAN,quipper-196
FAKULTAS FARMASI,FARMASI,quipper-196
FAKULTAS ILMU KELAUTAN DAN PERIKANAN,PERIKANAN,quipper-196
FAKULTAS ILMU KELAUTAN DAN PERIKANAN,KELAUTAN,quipper-196
FAKULTAS ILMU KELAUTAN DAN PERIKANAN,BUDIDAYA PERAIRAN,quipper-196
FAKULTAS ILMU KELAUTAN DAN PERIKANAN,MANAJEMEN SUMBER DAYA PERAIRAN,quipper-196
FAKULTAS ILMU KELAUTAN DAN PERIKANAN,LAINNYA,quipper-196
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,ILMU KOMPUTER,quipper-196
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,BIOLOGI,quipper-196
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,FISIKA,quipper-196
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,KIMIA,quipper-196
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,GEOFISIKA,quipper-196
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,MATEMATIKA,quipper-196
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,STATISTIKA,quipper-196
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,SISTEM INFORMASI,quipper-196
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,AKTUARIA,quipper-196
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-196
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-196
FAKULTAS EKONOMI DAN BISNIS,ILMU EKONOMI,quipper-196
FAKULTAS KEPERAWATAN,ILMU KEPERAWATAN,quipper-196
FAKULTAS KEPERAWATAN,FISIOTERAPI,quipper-196
SEKOLAH PASCASARJANA,AGROTEKNOLOGI,quipper-196
SEKOLAH PASCASARJANA,ILMU DAN TEKNOLOGI PANGAN,quipper-196
SEKOLAH PASCASARJANA,ILMU ADMINISTRASI,quipper-196
SEKOLAH PASCASARJANA,ANTROPOLOGI,quipper-196
SEKOLAH PASCASARJANA,ILMU KOMUNIKASI,quipper-196
SEKOLAH PASCASARJANA,ILMU POLITIK,quipper-196
SEKOLAH PASCASARJANA,TEKNIK PERTANIAN,quipper-196
SEKOLAH PASCASARJANA,SOSIOLOGI,quipper-196
SEKOLAH PASCASARJANA,ILMU PEMERINTAHAN,quipper-196
SEKOLAH PASCASARJANA,SASTRA INDONESIA,quipper-196
SEKOLAH PASCASARJANA,SASTRA & BAHASA ASING,quipper-196
SEKOLAH PASCASARJANA,ARKEOLOGI,quipper-196
SEKOLAH PASCASARJANA,SEJARAH,quipper-196
SEKOLAH PASCASARJANA,AKUNTANSI,quipper-196
SEKOLAH PASCASARJANA,MANAJEMEN,quipper-196
SEKOLAH PASCASARJANA,ILMU EKONOMI,quipper-196
SEKOLAH PASCASARJANA,EKONOMI PEMBANGUNAN,quipper-196
SEKOLAH PASCASARJANA,ILMU HUKUM,quipper-196
SEKOLAH PASCASARJANA,FARMASI,quipper-196
SEKOLAH PASCASARJANA,PENDIDIKAN DOKTER GIGI,quipper-196
SEKOLAH PASCASARJANA,KIMIA,quipper-196
SEKOLAH PASCASARJANA,MATEMATIKA,quipper-196
SEKOLAH PASCASARJANA,GEOFISIKA,quipper-196
SEKOLAH PASCASARJANA,BIOLOGI,quipper-196
SEKOLAH PASCASARJANA,FISIKA,quipper-196
SEKOLAH PASCASARJANA,KEHUTANAN,quipper-196
SEKOLAH PASCASARJANA,PETERNAKAN,quipper-196
SEKOLAH PASCASARJANA,PERIKANAN,quipper-196
SEKOLAH PASCASARJANA,ARSITEKTUR,quipper-196
SEKOLAH PASCASARJANA,TEKNIK ELEKTRO,quipper-196
SEKOLAH PASCASARJANA,TEKNIK GEOLOGI,quipper-196
SEKOLAH PASCASARJANA,TEKNIK MESIN,quipper-196
SEKOLAH PASCASARJANA,TEKNIK LINGKUNGAN,quipper-196
SEKOLAH PASCASARJANA,TEKNIK SIPIL,quipper-196
SEKOLAH PASCASARJANA,PERENCANAAN WILAYAH DAN KOTA,quipper-196
SEKOLAH PASCASARJANA,TEKNIK INDUSTRI,quipper-196
SEKOLAH PASCASARJANA,TEKNIK PERTAMBANGAN,quipper-196
SEKOLAH PASCASARJANA,TEKNIK INFORMATIKA,quipper-196
SEKOLAH PASCASARJANA,KESEHATAN MASYARAKAT,quipper-196
SEKOLAH PASCASARJANA,ILMU KEPERAWATAN,quipper-196
SEKOLAH PASCASARJANA,AGRIBISNIS,quipper-196
SEKOLAH PASCASARJANA,PENDIDIKAN DOKTER,quipper-196
SEKOLAH PASCASARJANA,KEBIDANAN,quipper-196
SEKOLAH PASCASARJANA,STATISTIKA,quipper-196
SEKOLAH PASCASARJANA,TEKNIK PERKAPALAN,quipper-196
FAKULTAS TEKNIK,TEKNIK MESIN,quipper-197
FAKULTAS TEKNIK,ILMU TEKNIK,quipper-197
FAKULTAS TEKNIK,TEKNIK KIMIA,quipper-197
FAKULTAS TEKNIK,TEKNIK ELEKTRO,quipper-197
FAKULTAS TEKNIK,TEKNIK INDUSTRI,quipper-197
FAKULTAS TEKNIK,TEKNIK PERTAMBANGAN,quipper-197
FAKULTAS TEKNIK,TEKNIK GEOMATIKA,quipper-197
FAKULTAS TEKNIK,TEKNIK GEODESI,quipper-197
FAKULTAS TEKNIK,TEKNIK SIPIL,quipper-197
FAKULTAS TEKNIK,TEKNIK INFORMATIKA,quipper-197
FAKULTAS TEKNIK,GEOFISIKA,quipper-197
FAKULTAS TEKNIK,ARSITEKTUR,quipper-197
FAKULTAS TEKNIK,SISTEM INFORMASI,quipper-197
FAKULTAS TEKNIK,GEOGRAFI,quipper-197
FAKULTAS TEKNIK,KIMIA,quipper-197
FAKULTAS PERTANIAN,ILMU TANAH,quipper-197
FAKULTAS PERTANIAN,AGRIBISNIS,quipper-197
FAKULTAS PERTANIAN,TEKNIK PERTANIAN,quipper-197
FAKULTAS PERTANIAN,KEHUTANAN,quipper-197
FAKULTAS PERTANIAN,PENYULUHAN DAN KOMUNIKASI PERTANIAN,quipper-197
FAKULTAS PERTANIAN,AGROTEKNOLOGI,quipper-197
FAKULTAS PERTANIAN,PETERNAKAN,quipper-197
FAKULTAS PERTANIAN,BUDIDAYA PERAIRAN,quipper-197
FAKULTAS PERTANIAN,MANAJEMEN SUMBER DAYA PERAIRAN,quipper-197
FAKULTAS PERTANIAN,PROTEKSI TANAMAN,quipper-197
FAKULTAS PERTANIAN,TEKNOLOGI INDUSTRI PERTANIAN,quipper-197
FAKULTAS PERTANIAN,KELAUTAN,quipper-197
FAKULTAS KEDOKTERAN,PENDIDIKAN DOKTER,quipper-197
FAKULTAS KEDOKTERAN,FARMASI,quipper-197
FAKULTAS KEDOKTERAN,KESEHATAN MASYARAKAT,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GURU SEKOLAH DASAR,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INDONESIA,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN BAHASA INGGRIS,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN MATEMATIKA,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN OLAHRAGA,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN ANAK USIA DINI,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,TEKNOLOGI PENDIDIKAN,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,"PENDIDIKAN JASMANI, KESEHATAN, DAN REKREASI",quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BIMBINGAN DAN KONSELING,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,MANAJEMEN PENDIDIKAN,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KEGURUAN & PENDIDIKAN,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,FISIKA,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,KIMIA,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,BIOLOGI,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,SEJARAH,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,ILMU EKONOMI,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,GEOGRAFI,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,TARI,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,SASTRA & BAHASA ASING,quipper-197
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,PENDIDIKAN GEOGRAFI,quipper-197
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,SOSIOLOGI,quipper-197
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,HUBUNGAN INTERNASIONAL,quipper-197
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU ADMINISTRASI,quipper-197
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU KOMUNIKASI,quipper-197
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU PEMERINTAHAN,quipper-197
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,PUBLIC RELATIONS,quipper-197
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ADMINISTRASI NEGARA,quipper-197
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ADMINISTRASI BISNIS,quipper-197
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU PERPUSTAKAAN,quipper-197
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,BIOLOGI,quipper-197
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,KIMIA,quipper-197
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,MATEMATIKA,quipper-197
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,ILMU KOMPUTER,quipper-197
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,FISIKA,quipper-197
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,TEKNIK INFORMATIKA,quipper-197
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,MANAJEMEN INFORMATIKA,quipper-197
FAKULTAS EKONOMI DAN BISNIS,PERBANKAN,quipper-197
FAKULTAS EKONOMI DAN BISNIS,ILMU EKONOMI,quipper-197
FAKULTAS EKONOMI DAN BISNIS,AKUNTANSI,quipper-197
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN,quipper-197
FAKULTAS EKONOMI DAN BISNIS,EKONOMI PEMBANGUNAN,quipper-197
FAKULTAS EKONOMI DAN BISNIS,PERPAJAKAN,quipper-197
FAKULTAS EKONOMI DAN BISNIS,MANAJEMEN KEUANGAN,quipper-197
FAKULTAS HUKUM,ILMU HUKUM,quipper-197
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,AKUAKULTUR,quipper-198
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,MANAJAMEN SUMBER DAYA PERAIRAN,quipper-198
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,PERIKANAN TANGKAP,quipper-198
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,ILMU KELAUTAN,quipper-198
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,OSEANOGRAFI,quipper-198
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,TEKNOLOGI HASIL PERIKANAN,quipper-198
FAKULTAS HUKUM,HUKUM,quipper-198
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ADMINISTRASI PUBLIK,quipper-198
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ADMINISTRASI BISNIS,quipper-198
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,HUBUNGAN INTERNASIONAL,quipper-198
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU KOMUNIKASI,quipper-198
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU PEMERINTAHAN,quipper-198
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU POLITIK,quipper-198
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,ILMU SOSIAL,quipper-198
FAKULTAS SAINS DAN MATEMATIKA,MATEMATIKA,quipper-198
FAKULTAS SAINS DAN MATEMATIKA,BIOLOGI,quipper-198
FAKULTAS SAINS DAN MATEMATIKA,KIMIA,quipper-198
FAKULTAS SAINS DAN MATEMATIKA,FISIKA,quipper-198
FAKULTAS SAINS DAN MATEMATIKA,STATISTIKA,quipper-198
FAKULTAS SAINS DAN MATEMATIKA,INFORMATIKA,quipper-198
FAKULTAS SAINS DAN MATEMATIKA,BIOTEKNOLOGI,quipper-198
FAKULTAS EKONOMIKA DAN BISNIS,MANAJEMEN,quipper-198
FAKULTAS EKONOMIKA DAN BISNIS,EKONOMI,quipper-198
FAKULTAS EKONOMIKA DAN BISNIS,AKUNTANSI,quipper-198
FAKULTAS EKONOMIKA DAN BISNIS,EKONOMI ISLAM,quipper-198
FAKULTAS PETERNAKAN DAN PERTANIAN,AGRIBISNIS,quipper-198
FAKULTAS PETERNAKAN DAN PERTANIAN,AGROEKOTEKNOLOGI,quipper-198
