institution_code,institution_name,body_type,link,student_amount,lecturer_amount,contact,description,unknown_field,average_semester_fee,starting_semester_fee,ending_semester_fee,average_yearly_fee,starting_yearly_fee,ending_yearly_fee
quipper-289,UNIVERSITAS SARJANAWIYATA TAMANSISWA,SWASTA,https://campus.quipper.com/directory/universitas-sarjanawiyata-tamansiswa,11009.0,320.0,"{""website"": ""www.ustjogja.ac.id"", ""email"": ""humas@ustjogja.ac.id"", ""phone"": ""0274-562265""}","Universitas Sarjanawiyata Tamansiswa  berdiri tahun 1955 dan sekarang menjadi salah satu universitas swasta terkemuka di Provinsi Daerah Istimewa Yogyakarta. UST Yogyakarta berawal dari sebuah lembaga kursus yang dirancang untuk mempersiapkan calon guru. Lalu, 27 tahun kemudian tepatnya pada tahun 1983 Sarjanawiyata Tamansiswa resmi menjadi perguruan tinggi, sehingga namanya menjadi Universitas Sarjanawiyata Tamansiswa .",{},6000000.0,6000000.0,6000000.0,12000000.0,12000000.0,12000000.0
quipper-290,UNIVERSITAS HANG TUAH,SWASTA,https://campus.quipper.com/directory/universitas-hang-tuah,5376.0,327.0,"{""website"": ""hangtuah.ac.id"", ""email"": ""hangtuah@hangtuah.ac.id"", ""phone"": ""031-5945864""}","Universitas Hang Tuah  adalah perguruan tinggi yang didirikan oleh TNI AL di bawah naungan Yayasan Nala. Nama yayasan tersebut diambil dari nama seorang panglima Angkatan Laut Kerajaan Majapahit, yaitu Laksamana Nala. Kampus ini telah lebih dari 30 tahun menyelenggarakan pendidikan tinggi. Kampus yang dikenal dengan sebutan Blue Ocean Campus ini memiliki 7 fakultas dengan 20 jurusan yang terdiri dari empat jenjang pendidikan, mulai dari program diploma, sarjana, magister, dan doktor. Selain itu, ada juga program profesi pada Fakultas Kedokteran dan Fakultas Kedokteran Gigi. Yuk, cek profil lengkapnya untuk tahu informasi lebih lanjut tentang UHT!",{},5500000.0,5000000.0,6000000.0,11000000.0,10000000.0,12000000.0
quipper-291,UNIVERSITAS ISLAM 45 BEKASI,SWASTA,https://campus.quipper.com/directory/universitas-islam-45-bekasi,7901.0,254.0,"{""website"": ""www.unismabekasi.ac.id"", ""email"": ""humas@unismabekasi.ac.id"", ""phone"": ""021-8808851""}","Universitas Islam 45 Bekasi  memiliki 24 program studi pilihan untuk jenjang pendidikan diploma, sarjana, dan pascasarjana. Kampus swasta ini telah terakreditasi B oleh BAN-PT dan sudah menggunakan kurikulum dengan pendekatan Merdeka Belajar Kampus Merdeka , lho. Unisma Bekasi turut menunjang kemudahan perkuliahan bagi mahasiswanya dengan menyediakan jam pembelajaran pagi, sore, dan shift  untuk beberapa program studi. Fasilitas pembelajaran yang disediakan pun terbilang memadai, seperti laboratorium praktik di tiap program studi, hingga lembaga sertifikasi profesi.",{},6000000.0,6000000.0,6000000.0,12000000.0,12000000.0,12000000.0
quipper-292,UNIVERSITAS TELKOM,SWASTA,https://campus.quipper.com/directory/universitas-telkom,32729.0,973.0,"{""website"": ""smb.telkomuniversity.ac.id"", ""email"": ""info@telkomuniversity.ac.id"", ""phone"": ""022-7564138""}","Telkom University berdiri pada tanggal 14 Agustus 2013 berdasarkan Surat Keputusan Direktur Jenderal Pendidikan Tinggi Kemendikbud Nomor 309/E/0/2013. Telkom University adalah Perguruan Tinggi Swasta yang diselenggarakan oleh Yayasan Pendidikan Telkom, dan merupakan penggabungan dari empat Perguruan Tinggi Swasta, yaitu institut Teknologi Telkom , Institut Manajemen Telkom , Politeknik Telkom, dan Sekolah Tinggi Seni Rupa dan Desain Indonesia Telkom .",{},13000000.0,6000000.0,20000000.0,26000000.0,12000000.0,40000000.0
quipper-294,UNIVERSITAS DIAN NUSWANTORO,SWASTA,https://campus.quipper.com/directory/universitas-dian-nuswantoro,15672.0,381.0,"{""website"": ""www.dinus.ac.id"", ""email"": ""sekretariat@dinus.ac.id"", ""phone"": ""024-3517261""}","Universitas Dian Nuswantoro adalah universitas swasta yang didirikan oleh Yayasan Dian Nuswantoro Semarang. Yayasan ini awalnya menaungi beberapa sekolah tinggi, yaitu Sekolah Tinggi Manajemen Informatika dan Komputer, Sekolah Tinggi Ilmu Ekonomi, Sekolah Tinggi Bahasa Asing, dan Sekolah Tinggi Kesehatan yang seluruhnya resmi bergabung menjadi Universitas Dian Nuswantoro pada tahun 1990. Dalam penggabungan tersebut, STMIK menjadi Fakultas Ilmu Komputer, STIE menjadi Fakultas Ekonomi, STBA menjadi Fakultas Bahasa dan Sastra, STKes menjadi Fakultas Kesehatan, dan ditambah satu fakultas baru yaitu Fakultas Teknik. Penggabungan sekolah tinggi di bawah naungan Yayasan Dian Nuswantoro ini juga didasari atas upaya untuk meningkatkan efisiensi dan kinerja kelembagaan, sehingga menjadi organisasi yang sehat dalam mengelola pendidikan.",{},2000000.0,2000000.0,2000000.0,4000000.0,4000000.0,4000000.0
quipper-295,UNIVERSITAS BINAWAN,SWASTA,https://campus.quipper.com/directory/universitas-binawan,1668.0,119.0,"{""website"": ""pmb.binawan.ac.id, www.binawan.ac.id"", ""email"": ""ubinawan@binawan.ac.id, pmb.binawan.ac.id"", ""phone"": ""021-80881129, 021-80878982""}","Universitas Binawan adalah salah satu pusat pendidikan tinggi di Indonesia yang berada di bawah Badan Penyelenggara Pendidikan Yayasan Binawan. Kampus ini berdiri pada tanggal 28 Februari 2000 dengan nama Sekolah Tinggi Ilmu Kesehatan Binawan, yang kemudian berubah bentuk menjadi Universitas Binawan pada 24 Juli 2018.",{},3000000.0,3000000.0,3000000.0,6000000.0,6000000.0,6000000.0
quipper-296,INSTITUT TEKNOLOGI TELKOM JAKARTA,SWASTA,https://campus.quipper.com/directory/institut-teknologi-telkom-jakarta,515.0,38.0,"{""website"": ""pmb.ittelkom-jkt.ac.id"", ""email"": ""info@ittelkom-jkt.ac.id"", ""phone"": ""0823-5069-9979""}","Institut Teknologi Telkom Jakarta  adalah perguruan tinggi swasta yang berada di bawah naungan Yayasan Pendidikan Telkom. ITTelkom Jakarta berfokus pada pendidikan tinggi berbasis ICT  yang mendukung CDE . Hal ini dapat terlihat pada berbagai macam mata kuliah pilihan yang bisa dipilih oleh mahasiswa, untuk mengintegrasikan wawasan tentang industri kreatif, ekonomi digital dan kewirausahaan, dengan bidang keilmuan ICT utamanya.",{},7000000.0,6500000.0,7500000.0,14000000.0,13000000.0,15000000.0
quipper-298,UNIVERSITAS YARSI,SWASTA,https://campus.quipper.com/directory/universitas-yarsi,5000.0,278.0,"{""website"": ""www.yarsi.ac.id"", ""email"": ""registrar@yarsi.ac.id"", ""phone"": ""021-4206674, 4206675, 4206676, 0812 9258 6060 ""}","Universitas YARSI didirikan oleh Yayasan Rumah Sakit Islam Indonesia pada tanggal 15 April 1967 dengan satu program studi kedokteran. Pada awalnya, kampus ini berdiri sebagai Sekolah Tinggi Kedokteran YARSI. Pantas saja, sampai saat inipun perguruan tinggi ini dikenal dengan Fakultas Kedokterannya, Quipperian.",{},10000000.0,10000000.0,10000000.0,20000000.0,20000000.0,20000000.0
quipper-299,UNIVERSITAS AHMAD DAHLAN,SWASTA,https://campus.quipper.com/directory/universitas-ahmad-dahlan,24507.0,742.0,"{""website"": ""www.uad.ac.id"", ""email"": ""info@uad.ac.id"", ""phone"": ""0274 - 563515, 511830, 379418, 371120""}","Universitas Ahmad Dahlan merupakan pengembangan dari Institut Keguruan dan Ilmu Pendidikan  Muhammadiyah Yogyakarta. Kampus ini menyelenggarakan pendidikan akademik untuk jenjang diploma, sarjana, dan pascasarjana. Saat ini, Universitas Ahmad Dahlan memiliki 11 fakultas dengan lebih dari 50 pilihan program studi yang telah terakreditasi A dan B pada umumnya.",{},8000000.0,8000000.0,8000000.0,16000000.0,16000000.0,16000000.0
quipper-300,SEKOLAH TINGGI FILSAFAT THEOLOGI JAKARTA,SWASTA,https://campus.quipper.com/directory/sekolah-tinggi-filsafat-theologi-jakarta,260.0,19.0,"{""website"": ""www.stftjakarta.ac.id"", ""email"": ""info@stftjakarta.ac.id"", ""phone"": ""021-3904237""}","Sekolah Tinggi Filsafat Theologi Jakarta  adalah sekolah tinggi teologi ekumenis tertua di Indonesia dengan tradisi pembelajaran yang kuat, spiritualitas yang transformatif dan komunitas yang kreatif. Sekolah ini didirikan pada tanggal 9 Agustus 1934 di Bogor dengan nama Hoogere Theologische School  dan diasuh oleh Yayasan Lembaga Perguruan Tinggi Teologi di Indonesia .",{},13035000.0,8100000.0,17970000.0,39250000.0,28750000.0,49750000.0
quipper-301,METHODIST COLLEGE KUALA LUMPUR,SWASTA,https://campus.quipper.com/directory/methodist-college-kuala-lumpur,2000.0,200.0,"{""website"": ""https://mckl.edu.my/"", ""email"": ""admission@mckl.edu.my"", ""phone"": ""+603-2300 0998""}","Selama lebih dari 36 tahun, Methodist College Kuala Lumpur , telah secara aktif menyelenggarakan pendidikan tingkat tinggi berkualitas di Malaysia. Kalau kamu berencana untuk melanjutkan studi kuliah di luar negeri, kampus ini bisa menjadi referensi yang tepat. Methodist College memiliki lokasi yang sangat strategis, di jantung kota Kuala Lumpur, sekitar 5 menit dari stasiun kereta api terbesar Malaysia - KL Sentral dan pada tahun 2021 MCKL akan melakukan launching MCKL College di Penang .",{},25000.0,25000.0,25000.0,50000.0,50000.0,50000.0
quipper-302,UNIVERSITAS ISLAM INTERNASIONAL INDONESIA,SWASTA,https://campus.quipper.com/directory/universitas-islam-internasional-indonesia,82.0,14.0,"{""website"": ""www.uiii.ac.id"", ""email"": ""admissions@uiii.ac.id"", ""phone"": ""021-77815300""}",Universitas Islam Internasional Indonesia  merupakan perguruan tinggi berskala internasional yang dirancang sebagai kampus masa depan bagi kajian dan penelitian peradaban Islam di Indonesia selaku negara dengan penduduk muslim terbesar di dunia. Ide pembangunan UIII dicetuskan oleh Presiden Joko Widodo lewat Peraturan Presiden Nomor 57 Tahun 2016. Proses pembangunan fisik kampus ini dimulai pada awal Juni 2018.,{},13750985.0,1725.0,30000000.0,27501970.0,3450.0,60000000.0
quipper-303,UNIVERSITAS PANCASILA,SWASTA,https://campus.quipper.com/directory/universitas-pancasila,13380.0,405.0,"{""website"": ""www.univpancasila.ac.id"", ""email"": ""humas@univpancasila.ac.id"", ""phone"": ""021 - 7270086 ext. 139 / 126""}","Universitas Pancasila yang didirikan pada tanggal 28 Oktober 1966 ini,  merupakan penggabungan dari Universitas Pancasila  yang telah berdiri sejak tahun 1963 dan Universitas Bung Karno.",{},12000000.0,12000000.0,12000000.0,24000000.0,24000000.0,24000000.0
quipper-305,UNIVERSITAS DINAMIKA,SWASTA,https://campus.quipper.com/directory/universitas-dinamika,1500.0,84.0,"{""website"": ""www.dinamika.ac.id"", ""email"": ""official@dinamika.ac.id"", ""phone"": ""031-8721731""}",Universitas Dinamika atau lebih dikenal dengan nama STIKOM Surabaya berdiri sejak tahun 1983 dan telah mencetak puluhan ribu lulusan yang tersebar di seluruh dunia dan mancanegara. Undika  juga memiliki sederet penghargaan antara lain:,{},11000000.0,7000000.0,15000000.0,22000000.0,14000000.0,30000000.0
quipper-308,MULTIMEDIA NUSANTARA POLYTECHNIC,SWASTA,https://campus.quipper.com/directory/multimedia-nusantara-polytechnic,97.0,15.0,"{""website"": ""mnp.ac.id"", ""email"": ""info@mnp.ac.id"", ""phone"": ""08111 200 7799""}","Multimedia Nusantara Polytechnic  adalah perguruan tinggi vokasi yang didirikan pada tahun 2021 oleh Yayasan Multimedia Nusantara, sebuah badan penyelenggara yang telah berhasil mendirikan dan mengembangkan Universitas Multimedia Nusantara dengan akreditasi unggul  dari BAN-PT. Sebagai bagian dari Grup Kompas Gramedia, MNP memiliki jejaring aktif dengan industri berbagai bidang seperti media, retail & publishing, hospitality, manufacture, event & venue, property dan digital.",{},12000000.0,12000000.0,12000000.0,24000000.0,24000000.0,24000000.0
quipper-309,INDONESIA BANKING SCHOOL,SWASTA,https://campus.quipper.com/directory/indonesia-banking-school,1336.0,45.0,"{""website"": ""www.ibs.ac.id"", ""email"": ""marketing@ibs.ac.id/info.ibs.ac.id"", ""phone"": ""021-71791838, 021-71791979, 021-7195474""}",Indonesia Banking School merupakan perguruan tinggi yang memegang izin resmi dari Dirjen Dikti dan didirikan pada tahun 2004 oleh Yayasan Pengembangan Perbankan Indonesia . YPPI adalah yayasan yang didirikan dan dibina oleh Bank Indonesia.,{},11000000.0,11000000.0,11000000.0,22000000.0,22000000.0,22000000.0
quipper-311,AKADEMI BAHASA ASING BOROBUDUR,SWASTA,https://campus.quipper.com/directory/akademi-bahasa-asing-borobudur,143.0,14.0,"{""website"": ""www.borobudur.ac.id"", ""email"": ""aba@universitasborobudur.ac.id"", ""phone"": ""021-8613868""}","Akademi Bahasa Asing  Borobudur merupakan salah satu unit pendidikan tinggi unggulan di bawah Yayasan Pendidikan Borobudur. Akademi ini mulai beroperasi sejak tahun 1972 dan tetap diminati oleh kalangan pelajar hingga sekarang. Pada awalnya, Akademi Bahasa Asing Borobudur hanya membuka jurusan Bahasa Inggris, namun seiring tahun ABA Borobudur membuka dua jurusan lain yaitu Bahasa Jepang dan Perancis. Dengan dilengkapi fasilitas memadai dan pengalaman lebih dari 45 tahun, ABA Borobudur dapat menjadi pilihan terpercaya untuk mengembangkan pengetahuan bahasa asing kalian, Quipperian.",{},3500000.0,3500000.0,3500000.0,7000000.0,7000000.0,7000000.0
quipper-312,AMIK SULTAN AGUNG,SWASTA,https://campus.quipper.com/directory/amik-sultan-agung,22.0,9.0,"{""website"": ""www.amik.kampus-indonesia.com"", ""email"": ""amikbekasi.online@yahoo.com"", ""phone"": ""021-8801191 atau 88354600""}","Mungkin kamu belum terlalu familiar dengan kampus ini. Tetapi jangan khawatir, Quipperian, biaya kuliah di kampus ini terjangkau, loh. Selain itu, tenaga pendidiknya adalah para dosen yang ahli di bidang masing-masing dan berasal dari kampus terbaik dalam negeri. Yuk, tentukan minat kamu untuk berkuliah di AMIK Sultan Agung!",{},1500000.0,1500000.0,1500000.0,3000000.0,3000000.0,3000000.0
quipper-313,METHODIST COLLEGE KUALA LUMPUR,SWASTA,https://campus.quipper.com/directory/methodist-college-kuala-lumpur,2000.0,200.0,"{""website"": ""https://mckl.edu.my/"", ""email"": ""admission@mckl.edu.my"", ""phone"": ""+603-2300 0998""}","Selama lebih dari 36 tahun, Methodist College Kuala Lumpur , telah secara aktif menyelenggarakan pendidikan tingkat tinggi berkualitas di Malaysia. Kalau kamu berencana untuk melanjutkan studi kuliah di luar negeri, kampus ini bisa menjadi referensi yang tepat. Methodist College memiliki lokasi yang sangat strategis, di jantung kota Kuala Lumpur, sekitar 5 menit dari stasiun kereta api terbesar Malaysia - KL Sentral dan pada tahun 2021 MCKL akan melakukan launching MCKL College di Penang .",{},25000.0,25000.0,25000.0,50000.0,50000.0,50000.0
quipper-314,UNIVERSITAS ISLAM INTERNASIONAL INDONESIA,SWASTA,https://campus.quipper.com/directory/universitas-islam-internasional-indonesia,82.0,14.0,"{""website"": ""www.uiii.ac.id"", ""email"": ""admissions@uiii.ac.id"", ""phone"": ""021-77815300""}",Universitas Islam Internasional Indonesia  merupakan perguruan tinggi berskala internasional yang dirancang sebagai kampus masa depan bagi kajian dan penelitian peradaban Islam di Indonesia selaku negara dengan penduduk muslim terbesar di dunia. Ide pembangunan UIII dicetuskan oleh Presiden Joko Widodo lewat Peraturan Presiden Nomor 57 Tahun 2016. Proses pembangunan fisik kampus ini dimulai pada awal Juni 2018.,{},13750985.0,1725.0,30000000.0,27501970.0,3450.0,60000000.0
quipper-315,UNIVERSITAS PANCASILA,SWASTA,https://campus.quipper.com/directory/universitas-pancasila,13380.0,405.0,"{""website"": ""www.univpancasila.ac.id"", ""email"": ""humas@univpancasila.ac.id"", ""phone"": ""021 - 7270086 ext. 139 / 126""}","Universitas Pancasila yang didirikan pada tanggal 28 Oktober 1966 ini,  merupakan penggabungan dari Universitas Pancasila  yang telah berdiri sejak tahun 1963 dan Universitas Bung Karno.",{},12000000.0,12000000.0,12000000.0,24000000.0,24000000.0,24000000.0
quipper-317,UNIVERSITAS DINAMIKA,SWASTA,https://campus.quipper.com/directory/universitas-dinamika,1500.0,84.0,"{""website"": ""www.dinamika.ac.id"", ""email"": ""official@dinamika.ac.id"", ""phone"": ""031-8721731""}",Universitas Dinamika atau lebih dikenal dengan nama STIKOM Surabaya berdiri sejak tahun 1983 dan telah mencetak puluhan ribu lulusan yang tersebar di seluruh dunia dan mancanegara. Undika  juga memiliki sederet penghargaan antara lain:,{},11000000.0,7000000.0,15000000.0,22000000.0,14000000.0,30000000.0
quipper-320,MULTIMEDIA NUSANTARA POLYTECHNIC,SWASTA,https://campus.quipper.com/directory/multimedia-nusantara-polytechnic,97.0,15.0,"{""website"": ""mnp.ac.id"", ""email"": ""info@mnp.ac.id"", ""phone"": ""08111 200 7799""}","Multimedia Nusantara Polytechnic  adalah perguruan tinggi vokasi yang didirikan pada tahun 2021 oleh Yayasan Multimedia Nusantara, sebuah badan penyelenggara yang telah berhasil mendirikan dan mengembangkan Universitas Multimedia Nusantara dengan akreditasi unggul  dari BAN-PT. Sebagai bagian dari Grup Kompas Gramedia, MNP memiliki jejaring aktif dengan industri berbagai bidang seperti media, retail & publishing, hospitality, manufacture, event & venue, property dan digital.",{},12000000.0,12000000.0,12000000.0,24000000.0,24000000.0,24000000.0
quipper-321,INDONESIA BANKING SCHOOL,SWASTA,https://campus.quipper.com/directory/indonesia-banking-school,1336.0,45.0,"{""website"": ""www.ibs.ac.id"", ""email"": ""marketing@ibs.ac.id/info.ibs.ac.id"", ""phone"": ""021-71791838, 021-71791979, 021-7195474""}",Indonesia Banking School merupakan perguruan tinggi yang memegang izin resmi dari Dirjen Dikti dan didirikan pada tahun 2004 oleh Yayasan Pengembangan Perbankan Indonesia . YPPI adalah yayasan yang didirikan dan dibina oleh Bank Indonesia.,{},11000000.0,11000000.0,11000000.0,22000000.0,22000000.0,22000000.0
quipper-323,AKADEMI BAHASA ASING BOROBUDUR,SWASTA,https://campus.quipper.com/directory/akademi-bahasa-asing-borobudur,143.0,14.0,"{""website"": ""www.borobudur.ac.id"", ""email"": ""aba@universitasborobudur.ac.id"", ""phone"": ""021-8613868""}","Akademi Bahasa Asing  Borobudur merupakan salah satu unit pendidikan tinggi unggulan di bawah Yayasan Pendidikan Borobudur. Akademi ini mulai beroperasi sejak tahun 1972 dan tetap diminati oleh kalangan pelajar hingga sekarang. Pada awalnya, Akademi Bahasa Asing Borobudur hanya membuka jurusan Bahasa Inggris, namun seiring tahun ABA Borobudur membuka dua jurusan lain yaitu Bahasa Jepang dan Perancis. Dengan dilengkapi fasilitas memadai dan pengalaman lebih dari 45 tahun, ABA Borobudur dapat menjadi pilihan terpercaya untuk mengembangkan pengetahuan bahasa asing kalian, Quipperian.",{},3500000.0,3500000.0,3500000.0,7000000.0,7000000.0,7000000.0
quipper-324,AMIK SULTAN AGUNG,SWASTA,https://campus.quipper.com/directory/amik-sultan-agung,22.0,9.0,"{""website"": ""www.amik.kampus-indonesia.com"", ""email"": ""amikbekasi.online@yahoo.com"", ""phone"": ""021-8801191 atau 88354600""}","Mungkin kamu belum terlalu familiar dengan kampus ini. Tetapi jangan khawatir, Quipperian, biaya kuliah di kampus ini terjangkau, loh. Selain itu, tenaga pendidiknya adalah para dosen yang ahli di bidang masing-masing dan berasal dari kampus terbaik dalam negeri. Yuk, tentukan minat kamu untuk berkuliah di AMIK Sultan Agung!",{},1500000.0,1500000.0,1500000.0,3000000.0,3000000.0,3000000.0
