faculty,prodi,institution_code
FAKULTAS EKONOMI DAN BISNIS,Ilmu Administrasi,quipper-207
FAKULTAS ILMU BUDAYA,Sejarah,quipper-207
FAKULTAS ILMU BUDAYA,Sastra Inggris,quipper-207
FAKULTAS ILMU BUDAYA,Sastra Indonesia,quipper-207
FAKULTAS ILMU BUDAYA,Film dan Televisi,quipper-207
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Kimia,quipper-207
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Matematika,quipper-207
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Fisika,quipper-207
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Biologi,quipper-207
FAKULTAS KEPERAWATAN,Ilmu Keperawatan,quipper-207
FAKULTAS ILMU KOMPUTER,Sistem Informasi,quipper-207
FAKULTAS ILMU KOMPUTER,Teknik Informatika,quipper-207
PROGRAM PASCASARJANA,Ilmu Teknik,quipper-207
PROGRAM PASCASARJANA,Teknik Mesin,quipper-207
PROGRAM PASCASARJANA,Teknik Elektro,quipper-207
PROGRAM PASCASARJANA,Ilmu Hukum,quipper-207
PROGRAM PASCASARJANA,Agribisnis,quipper-207
PROGRAM PASCASARJANA,Teknik Pertanian,quipper-207
PROGRAM PASCASARJANA,Kesehatan Masyarakat,quipper-207
PROGRAM PASCASARJANA,Manajemen,quipper-207
PROGRAM PASCASARJANA,Keguruan & Pendidikan,quipper-207
PROGRAM PASCASARJANA,Ilmu Ekonomi,quipper-207
PROGRAM PASCASARJANA,Teknik Sipil,quipper-207
PROGRAM PASCASARJANA,Fisika,quipper-207
PROGRAM PASCASARJANA,Biologi,quipper-207
PROGRAM PASCASARJANA,Akuntansi,quipper-207
PROGRAM PASCASARJANA,Pendidikan Matematika,quipper-207
PROGRAM PASCASARJANA,Matematika,quipper-207
PROGRAM PASCASARJANA,Bioteknologi,quipper-207
PROGRAM PASCASARJANA,Ilmu Administrasi,quipper-207
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Matematika,quipper-208
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Keguruan & Pendidikan,quipper-208
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Guru Sekolah Dasar,quipper-208
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Indonesia,quipper-208
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Inggris,quipper-208
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Teknologi Pendidikan,quipper-208
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Anak Usia Dini,quipper-208
FAKULTAS EKONOMI,Akuntansi,quipper-208
FAKULTAS EKONOMI,Manajemen,quipper-208
FAKULTAS EKONOMI,Ekonomi Syariah,quipper-208
FAKULTAS EKONOMI,Pariwisata,quipper-208
FAKULTAS EKONOMI,Ekonomi Pembangunan,quipper-208
"FAKULTAS HUKUM, ILMU SOSIAL DAN ILMU POLITIK",Sosiologi,quipper-208
"FAKULTAS HUKUM, ILMU SOSIAL DAN ILMU POLITIK",Ilmu Administrasi,quipper-208
"FAKULTAS HUKUM, ILMU SOSIAL DAN ILMU POLITIK",Ilmu Hukum,quipper-208
"FAKULTAS HUKUM, ILMU SOSIAL DAN ILMU POLITIK",Ilmu Komunikasi,quipper-208
"FAKULTAS HUKUM, ILMU SOSIAL DAN ILMU POLITIK",Ilmu Pemerintahan,quipper-208
"FAKULTAS HUKUM, ILMU SOSIAL DAN ILMU POLITIK",Ilmu Perpustakaan,quipper-208
"FAKULTAS HUKUM, ILMU SOSIAL DAN ILMU POLITIK",Sastra Inggris,quipper-208
"FAKULTAS HUKUM, ILMU SOSIAL DAN ILMU POLITIK",Administrasi Bisnis,quipper-208
"FAKULTAS HUKUM, ILMU SOSIAL DAN ILMU POLITIK",Administrasi Negara,quipper-208
"FAKULTAS HUKUM, ILMU SOSIAL DAN ILMU POLITIK",Perpajakan,quipper-208
"FAKULTAS HUKUM, ILMU SOSIAL DAN ILMU POLITIK",Kearsipan,quipper-208
FAKULTAS SAINS DAN TEKNOLOGI,Perencanaan Wilayah dan Kota,quipper-208
FAKULTAS SAINS DAN TEKNOLOGI,Matematika,quipper-208
FAKULTAS SAINS DAN TEKNOLOGI,Statistika,quipper-208
FAKULTAS SAINS DAN TEKNOLOGI,Biologi,quipper-208
FAKULTAS SAINS DAN TEKNOLOGI,Agribisnis,quipper-208
FAKULTAS SAINS DAN TEKNOLOGI,Ilmu dan Teknologi Pangan,quipper-208
FAKULTAS SAINS DAN TEKNOLOGI,Teknik Lingkungan,quipper-208
FAKULTAS SAINS DAN TEKNOLOGI,Sistem Informasi,quipper-208
PASCASARJANA,Perikanan,quipper-208
PASCASARJANA,Manajemen,quipper-208
PASCASARJANA,Pendidikan Matematika,quipper-208
PASCASARJANA,Keguruan & Pendidikan,quipper-208
PASCASARJANA,Pendidikan Bahasa Inggris,quipper-208
PASCASARJANA,Administrasi Negara,quipper-208
PASCASARJANA,Pendidikan Guru Sekolah Dasar,quipper-208
FAKULTAS TEKNOLOGI INDUSTRI DAN REKAYASA SISTEM,Fisika,quipper-209
FAKULTAS TEKNOLOGI INDUSTRI DAN REKAYASA SISTEM,Teknik Mesin,quipper-209
FAKULTAS TEKNOLOGI INDUSTRI DAN REKAYASA SISTEM,Teknik Industri,quipper-209
FAKULTAS TEKNOLOGI INDUSTRI DAN REKAYASA SISTEM,Teknik Kimia,quipper-209
FAKULTAS TEKNOLOGI INDUSTRI DAN REKAYASA SISTEM,Teknik Metalurgi,quipper-209
FAKULTAS TEKNOLOGI KELAUTAN,Ilmu Teknik,quipper-209
FAKULTAS TEKNOLOGI KELAUTAN,Kelautan,quipper-209
FAKULTAS TEKNOLOGI KELAUTAN,Teknik Perkapalan,quipper-209
FAKULTAS DESAIN KREATIF DAN BISNIS DIGITAL,Manajemen,quipper-209
FAKULTAS DESAIN KREATIF DAN BISNIS DIGITAL,Bisnis,quipper-209
FAKULTAS DESAIN KREATIF DAN BISNIS DIGITAL,Desain Interior,quipper-209
FAKULTAS DESAIN KREATIF DAN BISNIS DIGITAL,Desain Komunikasi Visual,quipper-209
FAKULTAS DESAIN KREATIF DAN BISNIS DIGITAL,Desain Produk,quipper-209
FAKULTAS TEKNOLOGI ELEKTRO DAN INFORMATIKA CERDAS,Teknik Elektro,quipper-209
FAKULTAS TEKNOLOGI ELEKTRO DAN INFORMATIKA CERDAS,Ilmu Komputer,quipper-209
FAKULTAS TEKNOLOGI ELEKTRO DAN INFORMATIKA CERDAS,Ilmu Teknik,quipper-209
FAKULTAS TEKNOLOGI ELEKTRO DAN INFORMATIKA CERDAS,Sistem Informasi,quipper-209
FAKULTAS TEKNOLOGI ELEKTRO DAN INFORMATIKA CERDAS,Teknik Informatika,quipper-209
FAKULTAS TEKNOLOGI ELEKTRO DAN INFORMATIKA CERDAS,Teknik Biomedis,quipper-209
FAKULTAS VOKASI,Teknik Sipil,quipper-209
FAKULTAS VOKASI,Konstruksi,quipper-209
FAKULTAS VOKASI,Teknik Mesin,quipper-209
FAKULTAS VOKASI,Teknik Industri,quipper-209
FAKULTAS VOKASI,Teknik Elektro,quipper-209
FAKULTAS VOKASI,Teknik Kimia,quipper-209
FAKULTAS VOKASI,Statistika,quipper-209
FAKULTAS VOKASI,Teknik Manufaktur,quipper-209
FAKULTAS VOKASI,Instrumentasi,quipper-209
FAKULTAS VOKASI,Teknologi Rekayasa Otomasi,quipper-209
FAKULTAS TEKNOLOGI INFORMASI,Teknik Informatika,quipper-209
FAKULTAS TEKNOLOGI INFORMASI,Sistem Informasi,quipper-209
"FAKULTAS TEKNIK SIPIL, PERENCANAAN, DAN KEBUMIAN",Teknik Lingkungan,quipper-209
"FAKULTAS TEKNIK SIPIL, PERENCANAAN, DAN KEBUMIAN",Geofisika,quipper-209
"FAKULTAS TEKNIK SIPIL, PERENCANAAN, DAN KEBUMIAN",Ilmu Teknik,quipper-209
"FAKULTAS TEKNIK SIPIL, PERENCANAAN, DAN KEBUMIAN",Arsitektur,quipper-209
"FAKULTAS TEKNIK SIPIL, PERENCANAAN, DAN KEBUMIAN",Teknik Sipil,quipper-209
"FAKULTAS TEKNIK SIPIL, PERENCANAAN, DAN KEBUMIAN",Teknik Geomatika,quipper-209
"FAKULTAS TEKNIK SIPIL, PERENCANAAN, DAN KEBUMIAN",Perencanaan Wilayah dan Kota,quipper-209
FAKULTAS SAINS DAN ANALITIKA DATA,Fisika,quipper-209
FAKULTAS SAINS DAN ANALITIKA DATA,Kimia,quipper-209
FAKULTAS SAINS DAN ANALITIKA DATA,Biologi,quipper-209
FAKULTAS SAINS DAN ANALITIKA DATA,Statistika,quipper-209
FAKULTAS SAINS DAN ANALITIKA DATA,Matematika,quipper-209
FAKULTAS SAINS DAN ANALITIKA DATA,Aktuaria,quipper-209
FAKULTAS KEDOKTERAN GIGI,Pendidikan Dokter Gigi,quipper-210
FAKULTAS FARMASI,Farmasi,quipper-210
FAKULTAS TEKNOLOGI PERTANIAN,Teknik Pertanian,quipper-210
FAKULTAS TEKNOLOGI PERTANIAN,Agroteknologi,quipper-210
FAKULTAS KEPERAWATAN,Ilmu Keperawatan,quipper-210
FAKULTAS TEKNIK,Teknik Lingkungan,quipper-210
FAKULTAS TEKNIK,Teknik Mesin,quipper-210
FAKULTAS TEKNIK,Teknik Sipil,quipper-210
FAKULTAS TEKNIK,Teknik Industri,quipper-210
FAKULTAS TEKNIK,Teknik Elektro,quipper-210
FAKULTAS PETERNAKAN,Peternakan,quipper-210
FAKULTAS PERTANIAN,Ilmu dan Teknologi Pangan,quipper-210
FAKULTAS PERTANIAN,Ilmu Tanah,quipper-210
FAKULTAS PERTANIAN,Agribisnis,quipper-210
FAKULTAS PERTANIAN,Agroteknologi,quipper-210
FAKULTAS PERTANIAN,Penyuluhan dan Komunikasi Pertanian,quipper-210
FAKULTAS PERTANIAN,Proteksi Tanaman,quipper-210
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Komunikasi,quipper-210
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Sosiologi,quipper-210
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Antropologi,quipper-210
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Politik,quipper-210
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Hubungan Internasional,quipper-210
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Administrasi Negara,quipper-210
FAKULTAS EKONOMI,Manajemen,quipper-210
FAKULTAS EKONOMI,Ilmu Ekonomi,quipper-210
FAKULTAS EKONOMI,Akuntansi,quipper-210
FAKULTAS EKONOMI,Lainnya,quipper-210
FAKULTAS EKONOMI,Manajemen Keuangan,quipper-210
FAKULTAS HUKUM,Ilmu Hukum,quipper-210
FAKULTAS KEDOKTERAN,Kebidanan,quipper-210
FAKULTAS KEDOKTERAN,Pendidikan Dokter,quipper-210
FAKULTAS KEDOKTERAN,Psikologi,quipper-210
FAKULTAS KEDOKTERAN,Teknik Biomedis,quipper-210
FAKULTAS KESEHATAN MASYARAKAT,Gizi,quipper-210
FAKULTAS KESEHATAN MASYARAKAT,Kesehatan Masyarakat,quipper-210
FAKULTAS ILMU BUDAYA,Sejarah,quipper-210
FAKULTAS ILMU BUDAYA,Sastra Indonesia,quipper-210
FAKULTAS ILMU BUDAYA,Sastra Inggris,quipper-210
FAKULTAS ILMU BUDAYA,Sastra & Bahasa Asing,quipper-210
FAKULTAS ILMU BUDAYA,Sastra & Bahasa Daerah,quipper-210
FAKULTAS ILMU BUDAYA,Sastra Jepang,quipper-210
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Fisika,quipper-210
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Kimia,quipper-210
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Biologi,quipper-210
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Matematika,quipper-210
PASCASARJANA,Perencanaan Wilayah dan Kota,quipper-210
PASCASARJANA,Teknik Lingkungan,quipper-210
PASCASARJANA,Bioteknologi,quipper-210
PASCASARJANA,Ilmu Lingkungan,quipper-210
FAKULTAS TEKNOLOGI INFORMASI,Ilmu Komputer,quipper-210
FAKULTAS TEKNOLOGI INFORMASI,Sistem Informasi,quipper-210
FAKULTAS ILMU PENDIDIKAN,Pendidikan Guru Sekolah Dasar,quipper-211
FAKULTAS ILMU PENDIDIKAN,Keguruan & Pendidikan,quipper-211
FAKULTAS ILMU PENDIDIKAN,Bimbingan dan Konseling,quipper-211
FAKULTAS ILMU PENDIDIKAN,Manajemen Pendidikan,quipper-211
FAKULTAS ILMU PENDIDIKAN,Pendidikan Anak Usia Dini,quipper-211
FAKULTAS ILMU PENDIDIKAN,Teknologi Pendidikan,quipper-211
FAKULTAS ILMU OLAHRAGA,Pendidikan Olahraga,quipper-211
FAKULTAS ILMU OLAHRAGA,Keguruan & Pendidikan,quipper-211
FAKULTAS ILMU OLAHRAGA,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",quipper-211
FAKULTAS ILMU SOSIAL,Sejarah,quipper-211
FAKULTAS ILMU SOSIAL,Geografi,quipper-211
FAKULTAS ILMU SOSIAL,Ilmu Agama Islam,quipper-211
FAKULTAS ILMU SOSIAL,Sosiologi,quipper-211
FAKULTAS ILMU SOSIAL,Keguruan & Pendidikan,quipper-211
FAKULTAS ILMU SOSIAL,Ilmu Komunikasi,quipper-211
FAKULTAS ILMU SOSIAL,Public Relations,quipper-211
FAKULTAS ILMU SOSIAL,Travel,quipper-211
FAKULTAS ILMU SOSIAL,Pendidikan Geografi,quipper-211
FAKULTAS BAHASA DAN SENI,Tari,quipper-211
FAKULTAS BAHASA DAN SENI,Keguruan & Pendidikan,quipper-211
FAKULTAS BAHASA DAN SENI,Sastra Indonesia,quipper-211
FAKULTAS BAHASA DAN SENI,Pendidikan Bahasa Inggris,quipper-211
FAKULTAS BAHASA DAN SENI,Sastra Inggris,quipper-211
FAKULTAS BAHASA DAN SENI,Sastra & Bahasa Asing,quipper-211
FAKULTAS BAHASA DAN SENI,Sastra Arab,quipper-211
FAKULTAS BAHASA DAN SENI,Musik,quipper-211
FAKULTAS BAHASA DAN SENI,Seni Rupa,quipper-211
FAKULTAS BAHASA DAN SENI,Pendidikan Bahasa Indonesia,quipper-211
FAKULTAS BAHASA DAN SENI,Sastra Jepang,quipper-211
FAKULTAS MATEMATIKA DAN IPA,Biologi,quipper-211
FAKULTAS MATEMATIKA DAN IPA,Pendidikan Matematika,quipper-211
FAKULTAS MATEMATIKA DAN IPA,Matematika,quipper-211
FAKULTAS MATEMATIKA DAN IPA,Ilmu Komputer,quipper-211
FAKULTAS MATEMATIKA DAN IPA,Keguruan & Pendidikan,quipper-211
FAKULTAS MATEMATIKA DAN IPA,Kimia,quipper-211
FAKULTAS MATEMATIKA DAN IPA,Fisika,quipper-211
FAKULTAS MATEMATIKA DAN IPA,Statistika,quipper-211
FAKULTAS TEKNIK,Keguruan & Pendidikan,quipper-211
FAKULTAS TEKNIK,Teknik Elektro,quipper-211
FAKULTAS TEKNIK,Teknik Mesin,quipper-211
FAKULTAS TEKNIK,Teknik Sipil,quipper-211
FAKULTAS TEKNIK,Rias dan Busana,quipper-211
FAKULTAS TEKNIK,Ilmu Teknik,quipper-211
FAKULTAS TEKNIK,Sistem Informasi,quipper-211
FAKULTAS TEKNIK,Ilmu Komputer,quipper-211
FAKULTAS TEKNIK,Teknik Informatika,quipper-211
FAKULTAS TEKNIK,Tata Boga,quipper-211
FAKULTAS TEKNIK,Desain,quipper-211
FAKULTAS EKONOMI,Ilmu Ekonomi,quipper-211
FAKULTAS EKONOMI,Akuntansi,quipper-211
FAKULTAS EKONOMI,Manajemen,quipper-211
FAKULTAS EKONOMI,Keguruan & Pendidikan,quipper-211
FAKULTAS EKONOMI,Bisnis,quipper-211
FAKULTAS EKONOMI,Administrasi Perkantoran,quipper-211
FAKULTAS EKONOMI,Manajemen Pemasaran,quipper-211
FAKULTAS PENDIDIKAN PSIKOLOGI,Psikologi,quipper-211
PROGRAM PASCASARJANA,Keguruan & Pendidikan,quipper-211
PROGRAM PASCASARJANA,Sejarah,quipper-211
PROGRAM PASCASARJANA,Teknologi Pendidikan,quipper-211
PROGRAM PASCASARJANA,Pendidikan Bahasa Indonesia,quipper-211
PROGRAM PASCASARJANA,Manajemen Pendidikan,quipper-211
PROGRAM PASCASARJANA,Pendidikan Anak Usia Dini,quipper-211
PROGRAM PASCASARJANA,Pendidikan Guru Sekolah Dasar,quipper-211
PROGRAM PASCASARJANA,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",quipper-211
FAKULTAS ILMU BUDAYA,Sastra & Bahasa Daerah,quipper-212
FAKULTAS ILMU BUDAYA,Arkeologi,quipper-212
FAKULTAS ILMU BUDAYA,Antropologi,quipper-212
FAKULTAS ILMU BUDAYA,Sastra Arab,quipper-212
FAKULTAS ILMU BUDAYA,Sastra & Bahasa Asing,quipper-212
FAKULTAS ILMU BUDAYA,Sastra Indonesia,quipper-212
FAKULTAS ILMU BUDAYA,Sastra Inggris,quipper-212
FAKULTAS ILMU BUDAYA,Sejarah,quipper-212
FAKULTAS ILMU BUDAYA,Pariwisata,quipper-212
FAKULTAS ILMU BUDAYA,Sastra Korea,quipper-212
FAKULTAS ILMU BUDAYA,Sastra Jepang,quipper-212
FAKULTAS ILMU BUDAYA,Sastra Jawa,quipper-212
FAKULTAS TEKNIK,Fisika,quipper-212
FAKULTAS TEKNIK,Arsitektur,quipper-212
FAKULTAS TEKNIK,Teknik Geodesi,quipper-212
FAKULTAS TEKNIK,Teknik Geologi,quipper-212
FAKULTAS TEKNIK,Ilmu Teknik,quipper-212
FAKULTAS TEKNIK,Teknik Elektro,quipper-212
FAKULTAS TEKNIK,Teknik Industri,quipper-212
FAKULTAS TEKNIK,Teknik Kimia,quipper-212
FAKULTAS TEKNIK,Teknik Mesin,quipper-212
FAKULTAS TEKNIK,Teknik Sipil,quipper-212
FAKULTAS TEKNIK,Perencanaan Wilayah dan Kota,quipper-212
FAKULTAS TEKNIK,Teknik Geomatika,quipper-212
FAKULTAS TEKNIK,Teknik Informatika,quipper-212
FAKULTAS TEKNIK,Teknik Nuklir,quipper-212
FAKULTAS FARMASI,Farmasi,quipper-212
FAKULTAS HUKUM,Ilmu Hukum,quipper-212
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Administrasi,quipper-212
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Manajemen,quipper-212
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Sosiologi,quipper-212
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Hubungan Internasional,quipper-212
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Komunikasi,quipper-212
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Pemerintahan,quipper-212
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Politik,quipper-212
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Kesejahteraan Sosial,quipper-212
FAKULTAS FILSAFAT,Filsafat,quipper-212
FAKULTAS PSIKOLOGI,Psikologi,quipper-212
FAKULTAS KEDOKTERAN GIGI,Pendidikan Dokter Gigi,quipper-212
"FAKULTAS KEDOKTERAN, KESEHATAN MASYARAKAT DAN KEPERAWATAN",Ilmu Keperawatan,quipper-212
"FAKULTAS KEDOKTERAN, KESEHATAN MASYARAKAT DAN KEPERAWATAN",Gizi,quipper-212
"FAKULTAS KEDOKTERAN, KESEHATAN MASYARAKAT DAN KEPERAWATAN",Kesehatan Masyarakat,quipper-212
"FAKULTAS KEDOKTERAN, KESEHATAN MASYARAKAT DAN KEPERAWATAN",Pendidikan Dokter,quipper-212
"FAKULTAS KEDOKTERAN, KESEHATAN MASYARAKAT DAN KEPERAWATAN",Radiologi,quipper-212
FAKULTAS KEDOKTERAN HEWAN,Kedokteran Hewan,quipper-212
FAKULTAS PERTANIAN,Kelautan,quipper-212
FAKULTAS PERTANIAN,Agroteknologi,quipper-212
FAKULTAS PERTANIAN,Ilmu dan Teknologi Pangan,quipper-212
FAKULTAS PERTANIAN,Agribisnis,quipper-212
FAKULTAS PERTANIAN,Ilmu Tanah,quipper-212
FAKULTAS PERTANIAN,Penyuluhan dan Komunikasi Pertanian,quipper-212
FAKULTAS PERTANIAN,Teknik Pertanian,quipper-212
FAKULTAS PERTANIAN,Budidaya Perairan,quipper-212
FAKULTAS PERTANIAN,Perikanan,quipper-212
FAKULTAS PERTANIAN,Lainnya,quipper-212
FAKULTAS PERTANIAN,Proteksi Tanaman,quipper-212
FAKULTAS PERTANIAN,Manajemen Agribisnis,quipper-212
FAKULTAS PERTANIAN,Teknologi Hasil Perikanan,quipper-212
FAKULTAS TEKNOLOGI PERTANIAN,Ilmu dan Teknologi Pangan,quipper-212
FAKULTAS TEKNOLOGI PERTANIAN,Teknik Pertanian,quipper-212
FAKULTAS TEKNOLOGI PERTANIAN,Agribisnis,quipper-212
FAKULTAS TEKNOLOGI PERTANIAN,Ilmu Teknik,quipper-212
FAKULTAS PETERNAKAN,Peternakan,quipper-212
FAKULTAS BIOLOGI,Biologi,quipper-212
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Ilmu Komputer,quipper-212
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Fisika,quipper-212
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Geofisika,quipper-212
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Kimia,quipper-212
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Matematika,quipper-212
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Statistika,quipper-212
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Aktuaria,quipper-212
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Instrumentasi,quipper-212
SEKOLAH VOKASI,Kedokteran Hewan,quipper-212
SEKOLAH VOKASI,Manajemen,quipper-212
SEKOLAH VOKASI,Akuntansi,quipper-212
SEKOLAH VOKASI,Ilmu Ekonomi,quipper-212
SEKOLAH VOKASI,Teknik Sipil,quipper-212
SEKOLAH VOKASI,Teknik Mesin,quipper-212
SEKOLAH VOKASI,Teknik Elektro,quipper-212
SEKOLAH VOKASI,Pariwisata,quipper-212
SEKOLAH VOKASI,Sastra & Bahasa Asing,quipper-212
SEKOLAH VOKASI,Kebidanan,quipper-212
SEKOLAH VOKASI,Agroteknologi,quipper-212
SEKOLAH VOKASI,Sistem Informasi,quipper-212
SEKOLAH VOKASI,Ilmu Komputer,quipper-212
SEKOLAH VOKASI,Kehutanan,quipper-212
SEKOLAH VOKASI,Sastra Korea,quipper-212
SEKOLAH VOKASI,Kearsipan,quipper-212
SEKOLAH VOKASI,Sastra Inggris,quipper-212
SEKOLAH VOKASI,Instrumentasi,quipper-212
SEKOLAH VOKASI,Rekam Medis,quipper-212
SEKOLAH VOKASI,Teknik Geomatika,quipper-212
SEKOLAH VOKASI,Sastra Jepang,quipper-212
SEKOLAH VOKASI,Lainnya,quipper-212
FAKULTAS KEHUTANAN,Kehutanan,quipper-212
FAKULTAS GEOGRAFI,Geografi,quipper-212
FAKULTAS EKONOMIKA DAN BISNIS,Manajemen,quipper-212
FAKULTAS EKONOMIKA DAN BISNIS,Ilmu Ekonomi,quipper-212
FAKULTAS EKONOMIKA DAN BISNIS,Akuntansi,quipper-212
FAKULTAS EKONOMIKA DAN BISNIS,Ekonomi Pembangunan,quipper-212
SEKOLAH PASCASARJANA,Ilmu Pemerintahan,quipper-212
SEKOLAH PASCASARJANA,Teknik Lingkungan,quipper-212
SEKOLAH PASCASARJANA,Pariwisata,quipper-212
SEKOLAH PASCASARJANA,Seni Rupa,quipper-212
SEKOLAH PASCASARJANA,Bioteknologi,quipper-212
SEKOLAH PASCASARJANA,Lainnya,quipper-212
SEKOLAH PASCASARJANA,Ilmu Lingkungan,quipper-212
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Pemerintahan,quipper-213
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Sosiologi,quipper-213
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Komunikasi,quipper-213
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Psikologi,quipper-213
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Hubungan Internasional,quipper-213
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Politik,quipper-213
FAKULTAS PETERNAKAN,Peternakan,quipper-213
FAKULTAS TEKNOLOGI PERTANIAN,Teknik Lingkungan,quipper-213
FAKULTAS TEKNOLOGI PERTANIAN,Ilmu dan Teknologi Pangan,quipper-213
FAKULTAS TEKNOLOGI PERTANIAN,Teknik Pertanian,quipper-213
FAKULTAS TEKNOLOGI PERTANIAN,Ilmu Teknik,quipper-213
FAKULTAS TEKNOLOGI PERTANIAN,Bioteknologi,quipper-213
FAKULTAS HUKUM,Ilmu Hukum,quipper-213
FAKULTAS HUKUM,Lainnya,quipper-213
FAKULTAS KEDOKTERAN,Farmasi,quipper-213
FAKULTAS KEDOKTERAN,Pendidikan Dokter,quipper-213
FAKULTAS KEDOKTERAN,Ilmu Keperawatan,quipper-213
FAKULTAS KEDOKTERAN,Gizi,quipper-213
FAKULTAS KEDOKTERAN,Kebidanan,quipper-213
FAKULTAS KEDOKTERAN,Lainnya,quipper-213
FAKULTAS KEDOKTERAN GIGI,Pendidikan Dokter Gigi,quipper-213
FAKULTAS TEKNIK,Teknik Kimia,quipper-213
FAKULTAS TEKNIK,Teknik Sipil,quipper-213
FAKULTAS TEKNIK,Teknik Industri,quipper-213
FAKULTAS TEKNIK,Teknik Elektro,quipper-213
FAKULTAS TEKNIK,Arsitektur,quipper-213
FAKULTAS TEKNIK,Ilmu Teknik,quipper-213
FAKULTAS TEKNIK,Perencanaan Wilayah dan Kota,quipper-213
FAKULTAS TEKNIK,Teknik Mesin,quipper-213
FAKULTAS TEKNIK,Desain Grafis,quipper-213
FAKULTAS PERTANIAN,Agribisnis,quipper-213
FAKULTAS PERTANIAN,Agroteknologi,quipper-213
FAKULTAS PERTANIAN,Sosiologi,quipper-213
FAKULTAS PERTANIAN,Teknik Pertanian,quipper-213
FAKULTAS PERTANIAN,Kehutanan,quipper-213
FAKULTAS PERTANIAN,Lainnya,quipper-213
FAKULTAS KEDOKTERAN HEWAN,Kedokteran Hewan,quipper-213
FAKULTAS ILMU BUDAYA,Antropologi,quipper-213
FAKULTAS ILMU BUDAYA,Sastra Inggris,quipper-213
FAKULTAS ILMU BUDAYA,Sastra & Bahasa Asing,quipper-213
FAKULTAS ILMU BUDAYA,Pendidikan Bahasa Indonesia,quipper-213
FAKULTAS ILMU BUDAYA,Pendidikan Bahasa Inggris,quipper-213
FAKULTAS ILMU BUDAYA,Keguruan & Pendidikan,quipper-213
FAKULTAS ILMU BUDAYA,Seni Rupa,quipper-213
FAKULTAS ILMU BUDAYA,Sastra Jepang,quipper-213
FAKULTAS ILMU BUDAYA,Lainnya,quipper-213
FAKULTAS ILMU BUDAYA,Sastra Cina,quipper-213
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,Perikanan,quipper-213
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,Budidaya Perairan,quipper-213
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,Kelautan,quipper-213
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,Lainnya,quipper-213
