nama_kampus,link_kampus,akreditasi_kampus,status,alamat,kota,provinsi,website,ranking_webometric,biaya_semester_min,biaya_semester_max,biaya_rata_tahunan,biaya_rata_keseluruhan,uang_pangkal,biaya_semester,biaya_per_bulan,biaya_per_tahun,biaya_total,provinsi_id,telepon,email,fax,tahun_berdiri,jumlah_mahasiswa,jumlah_dosen,luas_kampus,jenjang_tersedia,fasilitas,beasiswa,kerjasama,prestasi,visi,misi,fakultas,prodi,akreditasi_prodi
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Biologi,C
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Anak usia Dini,C
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Pendidikan Agama Islam,B
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Hukum Keluarga,B
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknik Sipil,C
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Agribisnis,B
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Akuntansi,C
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Pemerintahan,B
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Komunikasi,C
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Hukum,B
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Bimbingan dan Konseling,B
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Bahasa dan Sastra Indonesia,B
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Kependidikan Sekolah Dasar & Prasekolah,C
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Biologi,C
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Anak usia Dini,C
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Pendidikan Agama Islam,B
Universitas Muhammadiyah Buton,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-buton,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,750000,1100000,2837500,11350000,-,-,-,-,-,27,+62402 282 7038,-,-,2001,7577,7577,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Hukum Keluarga,B
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Manajemen,C
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Administrasi Negara,C
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknik Sipil,C
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Agribisnis,C
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Hukum,B
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Kesehatan Masyarakat,B
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Kehutanan,C
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Bahasa Inggris,C
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Luar Sekolah,C
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Manajemen,C
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Administrasi Negara,C
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknik Sipil,C
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Agribisnis,C
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Hukum,B
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Kesehatan Masyarakat,B
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Kehutanan,C
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Bahasa Inggris,C
Universitas Muhammadiyah Palu,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-palu,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,800000,4500000,5300000,21200000,-,-,-,-,-,28,+62451 42 5627,-,-,1983,6578,6578,. Ha,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Luar Sekolah,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Agama Islam,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Manajemen,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Administrasi Pendidikan,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Hukum,B
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Luar Sekolah,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Pemerintahan,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Bahasa Inggris,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Anak usia Dini,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pemanfaatan Sumberdaya Perikanan,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknologi Hasil Perikanan,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Agribisnis,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknik Lingkungan,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Arsitektur,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Agama Islam,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Manajemen,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Administrasi Pendidikan,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Hukum,B
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Luar Sekolah,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Pemerintahan,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Bahasa Inggris,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Anak usia Dini,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pemanfaatan Sumberdaya Perikanan,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknologi Hasil Perikanan,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Agribisnis,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknik Lingkungan,C
Universitas Muhammadiyah Kendari,https://rencanamu.id/cari-kampus/universitas-muhammadiyah-kendari,i:Tidak Terdefinisi,Swasta,-,-,-,-,-,1600000,1600000,3200000,12800000,-,-,-,-,-,29,+62401 319 0710,-,-,2001,5434,5434,-,"Profesi, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Arsitektur,C
Universitas Klabat,https://rencanamu.id/cari-kampus/universitas-klabat,i:B,Swasta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,0431- 891035,-,-,1965,-,-,-,"Profesi, S1, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Sistem Informasi,B
Universitas Klabat,https://rencanamu.id/cari-kampus/universitas-klabat,i:B,Swasta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,0431- 891035,-,-,1965,-,-,-,"Profesi, S1, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Teknik Informatika,B
Universitas Klabat,https://rencanamu.id/cari-kampus/universitas-klabat,i:B,Swasta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,0431- 891035,-,-,1965,-,-,-,"Profesi, S1, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Agama,B
Universitas Klabat,https://rencanamu.id/cari-kampus/universitas-klabat,i:B,Swasta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,0431- 891035,-,-,1965,-,-,-,"Profesi, S1, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Bahasa Inggris,B
Universitas Klabat,https://rencanamu.id/cari-kampus/universitas-klabat,i:B,Swasta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,0431- 891035,-,-,1965,-,-,-,"Profesi, S1, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Ekonomi,C
Universitas Klabat,https://rencanamu.id/cari-kampus/universitas-klabat,i:B,Swasta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,0431- 891035,-,-,1965,-,-,-,"Profesi, S1, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Pendidikan Luar Sekolah,C
Universitas Klabat,https://rencanamu.id/cari-kampus/universitas-klabat,i:B,Swasta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,0431- 891035,-,-,1965,-,-,-,"Profesi, S1, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Ilmu Keperawatan,B
Universitas Klabat,https://rencanamu.id/cari-kampus/universitas-klabat,i:B,Swasta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,0431- 891035,-,-,1965,-,-,-,"Profesi, S1, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Agroteknologi,B
Universitas Klabat,https://rencanamu.id/cari-kampus/universitas-klabat,i:B,Swasta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,0431- 891035,-,-,1965,-,-,-,"Profesi, S1, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Sekretaris,-
Universitas Klabat,https://rencanamu.id/cari-kampus/universitas-klabat,i:B,Swasta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,0431- 891035,-,-,1965,-,-,-,"Profesi, S1, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Manajemen,B
Universitas Klabat,https://rencanamu.id/cari-kampus/universitas-klabat,i:B,Swasta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,0431- 891035,-,-,1965,-,-,-,"Profesi, S1, S2, S3",Fasilitas asrama atau kos sekitar kampus,Tersedia,-,-,-,-,Umum,Akuntansi,B
