institution_code,institution_name,province,prodi_normalized,campus_accreditation,average_yearly_fee,contact,cluster_label,link
235,UNIVERSITAS BINAWAN,DKI JAKARTA,LINGKUNGAN,B (BAIK),23100000.0,"{""website"": ""www.binawan.ac.id"", ""email"": ""ubinawan@binawan.ac.id"", ""phone"": ""021 80880882 / 021 80880883""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-binawan
238,UNIVERSITAS BUDI LUHUR,DKI JAKARTA,ARSITEKTUR,B (BAIK),23000000.0,"{""website"": ""www.budiluhur.ac.id"", ""email"": ""info@budiluhur.ac.id"", ""phone"": ""021-5853753""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-budi-luhur
238,UNIVERSITAS BUDI LUHUR,DKI JAKARTA,ELEKTRO,B (BAIK),23000000.0,"{""website"": ""www.budiluhur.ac.id"", ""email"": ""info@budiluhur.ac.id"", ""phone"": ""021-5853753""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-budi-luhur
250,UNIVERSITAS PERSADA INDONESIA YAI,DKI JAKARTA,ARSITEKTUR,BAIK SEKALI,22250000.0,"{""website"": ""upi-yai.ac.id"", ""email"": ""rektorat@upi-yai.ac.id"", ""phone"": ""3926000 / 3914878""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-persada-indonesia-yai
250,UNIVERSITAS PERSADA INDONESIA YAI,DKI JAKARTA,INDUSTRI,B (BAIK),22250000.0,"{""website"": ""upi-yai.ac.id"", ""email"": ""rektorat@upi-yai.ac.id"", ""phone"": ""3926000 / 3914878""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-persada-indonesia-yai
250,UNIVERSITAS PERSADA INDONESIA YAI,DKI JAKARTA,SIPIL,B (BAIK),22250000.0,"{""website"": ""upi-yai.ac.id"", ""email"": ""rektorat@upi-yai.ac.id"", ""phone"": ""3926000 / 3914878""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-persada-indonesia-yai
252,UNIVERSITAS BHAYANGKARA JAKARTA RAYA,DKI JAKARTA,INDUSTRI,B (BAIK),22075000.0,"{""website"": ""www.ubharajaya.ac.id"", ""email"": ""ubj@ubharajaya.ac.id"", ""phone"": ""021-88955882 / 021-88955871""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-bhayangkara-jakarta-raya
252,UNIVERSITAS BHAYANGKARA JAKARTA RAYA,DKI JAKARTA,LINGKUNGAN,B (BAIK),22075000.0,"{""website"": ""www.ubharajaya.ac.id"", ""email"": ""ubj@ubharajaya.ac.id"", ""phone"": ""021-88955882 / 021-88955871""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-bhayangkara-jakarta-raya
252,UNIVERSITAS BHAYANGKARA JAKARTA RAYA,DKI JAKARTA,PERMINYAKAN,C,22075000.0,"{""website"": ""www.ubharajaya.ac.id"", ""email"": ""ubj@ubharajaya.ac.id"", ""phone"": ""021-88955882 / 021-88955871""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik / C,https://campus.quipper.com/directory/universitas-bhayangkara-jakarta-raya
24,UNIVERSITAS SATYAGAMA,DKI JAKARTA,ARSITEKTUR,C,21600000.0,"{""website"": ""www.satyagama.ac.id"", ""email"": ""info@satyagama.ac.id"", ""phone"": ""5452377-78 / 54391325""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik / C,https://campus.quipper.com/directory/universitas-satyagama
24,UNIVERSITAS SATYAGAMA,DKI JAKARTA,ELEKTRO,B (BAIK),21600000.0,"{""website"": ""www.satyagama.ac.id"", ""email"": ""info@satyagama.ac.id"", ""phone"": ""5452377-78 / 54391325""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-satyagama
24,UNIVERSITAS SATYAGAMA,DKI JAKARTA,INDUSTRI,C,21600000.0,"{""website"": ""www.satyagama.ac.id"", ""email"": ""info@satyagama.ac.id"", ""phone"": ""5452377-78 / 54391325""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik / C,https://campus.quipper.com/directory/universitas-satyagama
24,UNIVERSITAS SATYAGAMA,DKI JAKARTA,SIPIL,C,21600000.0,"{""website"": ""www.satyagama.ac.id"", ""email"": ""info@satyagama.ac.id"", ""phone"": ""5452377-78 / 54391325""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik / C,https://campus.quipper.com/directory/universitas-satyagama
258,INSTITUT TEKNOLOGI PERUSAHAAN LISTRIK NEGARA,DKI JAKARTA,ELEKTRO,BAIK SEKALI,21500000.0,"{""website"": ""https://www.itpln.ac.id"", ""email"": ""rektorat@itpln.ac.id"", ""phone"": ""0215440342 / 0215440344""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,-
258,INSTITUT TEKNOLOGI PERUSAHAAN LISTRIK NEGARA,DKI JAKARTA,INDUSTRI,B (BAIK),21500000.0,"{""website"": ""https://www.itpln.ac.id"", ""email"": ""rektorat@itpln.ac.id"", ""phone"": ""0215440342 / 0215440344""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,-
258,INSTITUT TEKNOLOGI PERUSAHAAN LISTRIK NEGARA,DKI JAKARTA,LINGKUNGAN,B (BAIK),21500000.0,"{""website"": ""https://www.itpln.ac.id"", ""email"": ""rektorat@itpln.ac.id"", ""phone"": ""0215440342 / 0215440344""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,-
258,INSTITUT TEKNOLOGI PERUSAHAAN LISTRIK NEGARA,DKI JAKARTA,MESIN,UNGGUL,21500000.0,"{""website"": ""https://www.itpln.ac.id"", ""email"": ""rektorat@itpln.ac.id"", ""phone"": ""0215440342 / 0215440344""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,-
258,INSTITUT TEKNOLOGI PERUSAHAAN LISTRIK NEGARA,DKI JAKARTA,SIPIL,BAIK SEKALI,21500000.0,"{""website"": ""https://www.itpln.ac.id"", ""email"": ""rektorat@itpln.ac.id"", ""phone"": ""0215440342 / 0215440344""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,-
258,INSTITUT TEKNOLOGI PERUSAHAAN LISTRIK NEGARA,DKI JAKARTA,SISTEM ENERGI,B (BAIK),21500000.0,"{""website"": ""https://www.itpln.ac.id"", ""email"": ""rektorat@itpln.ac.id"", ""phone"": ""0215440342 / 0215440344""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,-
272,INSTITUT TEKNOLOGI DAN BISNIS KALBIS,DKI JAKARTA,ARSITEKTUR,C,20500000.0,Tel: +6221 4788 3900,DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik / C,https://rencanamu.id/cari-kampus/institut-teknologi-dan-bisnis-kalbis
271,UNIVERSITAS BUNDA MULIA,DKI JAKARTA,INDUSTRI,A,20500000.0,"{""website"": ""www.ubm.ac.id"", ""email"": ""info@ubm.ac.id"", ""phone"": ""021-6909090, 021-80821428""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-bunda-mulia-ubm
282,UNIVERSITAS AL AZHAR INDONESIA,DKI JAKARTA,ELEKTRO,B (BAIK),20000000.0,"{""website"": ""www.uai.ac.id"", ""email"": ""pmb@uai.ac.id"", ""phone"": ""021-72792753""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-al-azhar-indonesia
282,UNIVERSITAS AL AZHAR INDONESIA,DKI JAKARTA,INDUSTRI,B (BAIK),20000000.0,"{""website"": ""www.uai.ac.id"", ""email"": ""pmb@uai.ac.id"", ""phone"": ""021-72792753""}",DKI JAKARTA | Teknik & Arsitektur | Mahal (20-50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-al-azhar-indonesia
303,UNIVERSITAS AL-AZHAR INDONESIA,DKI JAKARTA,INDUSTRI,BAIK SEKALI,19230000.0,"{""website"": ""www.uai.ac.id"", ""email"": ""info@uai.ac.id"", ""phone"": ""021-72792753 / 021-7244767""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,-
304,UNIVERSITAS DIRGANTARA MARSEKAL SURYADARMA,DKI JAKARTA,ELEKTRO,BAIK SEKALI,19225001.0,"{""website"": ""www.universitassuryadarma.ac.id"", ""email"": ""baaunsurya1@gmail.com"", ""phone"": ""021 - 8093475 / 021- 8009246""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-marsekal-suryadarma
304,UNIVERSITAS DIRGANTARA MARSEKAL SURYADARMA,DKI JAKARTA,INDUSTRI,BAIK SEKALI,19225001.0,"{""website"": ""www.universitassuryadarma.ac.id"", ""email"": ""baaunsurya1@gmail.com"", ""phone"": ""021 - 8093475 / 021- 8009246""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-marsekal-suryadarma
304,UNIVERSITAS DIRGANTARA MARSEKAL SURYADARMA,DKI JAKARTA,PENERBANGAN,B (BAIK),19225001.0,"{""website"": ""www.universitassuryadarma.ac.id"", ""email"": ""baaunsurya1@gmail.com"", ""phone"": ""021 - 8093475 / 021- 8009246""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-marsekal-suryadarma
325,UNIVERSITAS SATYA NEGARA INDONESIA,DKI JAKARTA,LINGKUNGAN,B (BAIK),18250000.0,"{""website"": ""www.usni.ac.id"", ""email"": ""humas@usni.ac.id"", ""phone"": ""0217398393 / 0217200352""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-satya-negara-indonesia
387,UNIVERSITAS SAHID,DKI JAKARTA,INDUSTRI,BAIK SEKALI,15450000.0,"{""website"": ""www.usahid.ac.id"", ""email"": ""daftar@usahid.ac.id"", ""phone"": ""83785303/304, 8312813/15 ext 104""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-sahid
387,UNIVERSITAS SAHID,DKI JAKARTA,LINGKUNGAN,BAIK SEKALI,15450000.0,"{""website"": ""www.usahid.ac.id"", ""email"": ""daftar@usahid.ac.id"", ""phone"": ""83785303/304, 8312813/15 ext 104""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-sahid
393,SEKOLAH TINGGI TEKNOLOGI PEKERJAAN UMUM,DKI JAKARTA,LINGKUNGAN,B (BAIK),15225000.0,"{""website"": ""https://sttpu.ac.id/"", ""email"": ""sekretariat@sttpu.ac.id"", ""phone"": ""38851109""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,-
393,SEKOLAH TINGGI TEKNOLOGI PEKERJAAN UMUM,DKI JAKARTA,SIPIL,B (BAIK),15225000.0,"{""website"": ""https://sttpu.ac.id/"", ""email"": ""sekretariat@sttpu.ac.id"", ""phone"": ""38851109""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,-
9,UNIVERSITAS SAHID JAKARTA,DKI JAKARTA,INDUSTRI,B (BAIK),14500000.0,Tel: +6221 83785303,DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-sahid-jakarta
9,UNIVERSITAS SAHID JAKARTA,DKI JAKARTA,LINGKUNGAN,B (BAIK),14500000.0,Tel: +6221 83785303,DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-sahid-jakarta
442,INSTITUT TEKNOLOGI DAN BISNIS AHMAD DAHLAN,DKI JAKARTA,ARSITEKTUR,B (BAIK),14000000.0,"{""website"": ""itb-ad.ac.id"", ""email"": ""info@itb-ad.ad.id"", ""phone"": ""021-7430930 / 021-7430930""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,-
484,UNIVERSITAS ISLAM JAKARTA,DKI JAKARTA,INDUSTRI,C,12950000.0,"{""website"": ""www.uid.ac.id"", ""email"": ""informasi@uid.ac.id"", ""phone"": ""0218566451""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik / C,https://campus.quipper.com/directory/universitas-islam-jakarta
520,UNIVERSITAS DARMA PERSADA,DKI JAKARTA,ELEKTRO,C,12200000.0,"{""website"": ""www.unsada.ac.id"", ""email"": ""humas@unsada.ac.id"", ""phone"": ""021-8649051 56 57 / 021-8649052""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik / C,https://campus.quipper.com/directory/universitas-darma-persada
520,UNIVERSITAS DARMA PERSADA,DKI JAKARTA,ENERGI TERBARUKAN,C,12200000.0,"{""website"": ""www.unsada.ac.id"", ""email"": ""humas@unsada.ac.id"", ""phone"": ""021-8649051 56 57 / 021-8649052""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik / C,https://campus.quipper.com/directory/universitas-darma-persada
520,UNIVERSITAS DARMA PERSADA,DKI JAKARTA,INDUSTRI,C,12200000.0,"{""website"": ""www.unsada.ac.id"", ""email"": ""humas@unsada.ac.id"", ""phone"": ""021-8649051 56 57 / 021-8649052""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik / C,https://campus.quipper.com/directory/universitas-darma-persada
520,UNIVERSITAS DARMA PERSADA,DKI JAKARTA,MESIN,B (BAIK),12200000.0,"{""website"": ""www.unsada.ac.id"", ""email"": ""humas@unsada.ac.id"", ""phone"": ""021-8649051 56 57 / 021-8649052""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-darma-persada
520,UNIVERSITAS DARMA PERSADA,DKI JAKARTA,PERKAPALAN,B (BAIK),12200000.0,"{""website"": ""www.unsada.ac.id"", ""email"": ""humas@unsada.ac.id"", ""phone"": ""021-8649051 56 57 / 021-8649052""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-darma-persada
521,UNIVERSITAS TAMA JAGAKARSA,DKI JAKARTA,ELEKTRO,B (BAIK),12200000.0,"{""website"": ""www.jagakarsa.ac.id"", ""email"": ""info@jagakarsa.ac.id"", ""phone"": ""021-7890965 / 021-7890966""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,-
521,UNIVERSITAS TAMA JAGAKARSA,DKI JAKARTA,MESIN,BAIK SEKALI,12200000.0,"{""website"": ""www.jagakarsa.ac.id"", ""email"": ""info@jagakarsa.ac.id"", ""phone"": ""021-7890965 / 021-7890966""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,-
521,UNIVERSITAS TAMA JAGAKARSA,DKI JAKARTA,SIPIL,BAIK SEKALI,12200000.0,"{""website"": ""www.jagakarsa.ac.id"", ""email"": ""info@jagakarsa.ac.id"", ""phone"": ""021-7890965 / 021-7890966""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,-
572,UNIVERSITAS MPU TANTULAR,DKI JAKARTA,ARSITEKTUR,B (BAIK),11337000.0,"{""website"": ""www.mputantular.ac.id"", ""email"": ""info@mputantular.ac.id"", ""phone"": ""021-8506707""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-mpu-tantular
572,UNIVERSITAS MPU TANTULAR,DKI JAKARTA,ELEKTRO,C,11337000.0,"{""website"": ""www.mputantular.ac.id"", ""email"": ""info@mputantular.ac.id"", ""phone"": ""021-8506707""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik / C,https://campus.quipper.com/directory/universitas-mpu-tantular
572,UNIVERSITAS MPU TANTULAR,DKI JAKARTA,INDUSTRI,B (BAIK),11337000.0,"{""website"": ""www.mputantular.ac.id"", ""email"": ""info@mputantular.ac.id"", ""phone"": ""021-8506707""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-mpu-tantular
572,UNIVERSITAS MPU TANTULAR,DKI JAKARTA,KELAUTAN,B (BAIK),11337000.0,"{""website"": ""www.mputantular.ac.id"", ""email"": ""info@mputantular.ac.id"", ""phone"": ""021-8506707""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-mpu-tantular
572,UNIVERSITAS MPU TANTULAR,DKI JAKARTA,MESIN,B (BAIK),11337000.0,"{""website"": ""www.mputantular.ac.id"", ""email"": ""info@mputantular.ac.id"", ""phone"": ""021-8506707""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-mpu-tantular
572,UNIVERSITAS MPU TANTULAR,DKI JAKARTA,SIPIL,C,11337000.0,"{""website"": ""www.mputantular.ac.id"", ""email"": ""info@mputantular.ac.id"", ""phone"": ""021-8506707""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik / C,https://campus.quipper.com/directory/universitas-mpu-tantular
650,UNIVERSITAS BUNG KARNO,DKI JAKARTA,ARSITEKTUR,B (BAIK),10000000.0,"{""website"": ""www.ubk.ac.id"", ""email"": ""info@ubk.ac.id"", ""phone"": ""021-3928540, 3929591""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-bung-karno
650,UNIVERSITAS BUNG KARNO,DKI JAKARTA,ELEKTRO,C,10000000.0,"{""website"": ""www.ubk.ac.id"", ""email"": ""info@ubk.ac.id"", ""phone"": ""021-3928540, 3929591""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik / C,https://campus.quipper.com/directory/universitas-bung-karno
650,UNIVERSITAS BUNG KARNO,DKI JAKARTA,MESIN,B (BAIK),10000000.0,"{""website"": ""www.ubk.ac.id"", ""email"": ""info@ubk.ac.id"", ""phone"": ""021-3928540, 3929591""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-bung-karno
650,UNIVERSITAS BUNG KARNO,DKI JAKARTA,SIPIL,B (BAIK),10000000.0,"{""website"": ""www.ubk.ac.id"", ""email"": ""info@ubk.ac.id"", ""phone"": ""021-3928540, 3929591""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-bung-karno
642,UNIVERSITAS MERCU BUANA,DKI JAKARTA,ARSITEKTUR,BAIK SEKALI,10000000.0,"{""website"": ""www.mercubuana.ac.id"", ""email"": ""pmb@mercubuana.ac.id"", ""phone"": ""021-5840816""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-mercu-buana
642,UNIVERSITAS MERCU BUANA,DKI JAKARTA,ELEKTRO,UNGGUL,10000000.0,"{""website"": ""www.mercubuana.ac.id"", ""email"": ""pmb@mercubuana.ac.id"", ""phone"": ""021-5840816""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Unggul / A,https://campus.quipper.com/directory/universitas-mercu-buana
642,UNIVERSITAS MERCU BUANA,DKI JAKARTA,INDUSTRI,UNGGUL,10000000.0,"{""website"": ""www.mercubuana.ac.id"", ""email"": ""pmb@mercubuana.ac.id"", ""phone"": ""021-5840816""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Unggul / A,https://campus.quipper.com/directory/universitas-mercu-buana
642,UNIVERSITAS MERCU BUANA,DKI JAKARTA,MESIN,UNGGUL,10000000.0,"{""website"": ""www.mercubuana.ac.id"", ""email"": ""pmb@mercubuana.ac.id"", ""phone"": ""021-5840816""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Unggul / A,https://campus.quipper.com/directory/universitas-mercu-buana
642,UNIVERSITAS MERCU BUANA,DKI JAKARTA,SIPIL,UNGGUL,10000000.0,"{""website"": ""www.mercubuana.ac.id"", ""email"": ""pmb@mercubuana.ac.id"", ""phone"": ""021-5840816""}",DKI JAKARTA | Teknik & Arsitektur | Menengah (10-20jt) | Unggul / A,https://campus.quipper.com/directory/universitas-mercu-buana
22,UNIVERSITAS DIAN NUSANTARA,DKI JAKARTA,ELEKTRO,B (BAIK),9400000.0,"{""website"": ""http://www.undira.ac.id"", ""email"": ""rektorat@undira.ac.id"", ""phone"": ""021-21194454""}",DKI JAKARTA | Teknik & Arsitektur | Terjangkau (5-10jt) | Baik Sekali / B,-
22,UNIVERSITAS DIAN NUSANTARA,DKI JAKARTA,MESIN,B (BAIK),9400000.0,"{""website"": ""http://www.undira.ac.id"", ""email"": ""rektorat@undira.ac.id"", ""phone"": ""021-21194454""}",DKI JAKARTA | Teknik & Arsitektur | Terjangkau (5-10jt) | Baik Sekali / B,-
22,UNIVERSITAS DIAN NUSANTARA,DKI JAKARTA,SIPIL,B (BAIK),9400000.0,"{""website"": ""http://www.undira.ac.id"", ""email"": ""rektorat@undira.ac.id"", ""phone"": ""021-21194454""}",DKI JAKARTA | Teknik & Arsitektur | Terjangkau (5-10jt) | Baik Sekali / B,-
848,INSTITUT SAINS DAN TEKNOLOGI AL-KAMAL,DKI JAKARTA,INDUSTRI,B (BAIK),7700000.0,"{""website"": ""www.ista.ac.id"", ""email"": ""info@ista.ac.id"", ""phone"": ""021-5811088, 021-58350692""}",DKI JAKARTA | Teknik & Arsitektur | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/institut-sains-dan-teknologi-al-kamal
848,INSTITUT SAINS DAN TEKNOLOGI AL-KAMAL,DKI JAKARTA,MESIN,B (BAIK),7700000.0,"{""website"": ""www.ista.ac.id"", ""email"": ""info@ista.ac.id"", ""phone"": ""021-5811088, 021-58350692""}",DKI JAKARTA | Teknik & Arsitektur | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/institut-sains-dan-teknologi-al-kamal
848,INSTITUT SAINS DAN TEKNOLOGI AL-KAMAL,DKI JAKARTA,SIPIL,B (BAIK),7700000.0,"{""website"": ""www.ista.ac.id"", ""email"": ""info@ista.ac.id"", ""phone"": ""021-5811088, 021-58350692""}",DKI JAKARTA | Teknik & Arsitektur | Terjangkau (5-10jt) | Baik Sekali / B,https://campus.quipper.com/directory/institut-sains-dan-teknologi-al-kamal
37,INSTITUT TEKNOLOGI HARAPAN BANGSA,JAWA BARAT,AKUNTANSI,BAIK SEKALI,243400000.0,Tel: 022-2506636,JAWA BARAT | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/institut-teknologi-harapan-bangsa
37,INSTITUT TEKNOLOGI HARAPAN BANGSA,JAWA BARAT,LOGISTIK,B (BAIK),243400000.0,Tel: 022-2506636,JAWA BARAT | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/institut-teknologi-harapan-bangsa
37,INSTITUT TEKNOLOGI HARAPAN BANGSA,JAWA BARAT,MANAJEMEN,BAIK SEKALI,243400000.0,Tel: 022-2506636,JAWA BARAT | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/institut-teknologi-harapan-bangsa
52,UNIVERSITAS ISLAM BANDUNG,JAWA BARAT,AKUNTANSI,A,93250000.0,"{""website"": ""www.unisba.ac.id"", ""email"": ""humas@unisba.ac.id"", ""phone"": ""022-4203368 / 022-4263895""}",JAWA BARAT | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-islam-bandung
52,UNIVERSITAS ISLAM BANDUNG,JAWA BARAT,EKONOMI,UNGGUL,93250000.0,"{""website"": ""www.unisba.ac.id"", ""email"": ""humas@unisba.ac.id"", ""phone"": ""022-4203368 / 022-4263895""}",JAWA BARAT | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-islam-bandung
52,UNIVERSITAS ISLAM BANDUNG,JAWA BARAT,EKONOMI PEMBANGUNAN,A,93250000.0,"{""website"": ""www.unisba.ac.id"", ""email"": ""humas@unisba.ac.id"", ""phone"": ""022-4203368 / 022-4263895""}",JAWA BARAT | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-islam-bandung
52,UNIVERSITAS ISLAM BANDUNG,JAWA BARAT,MANAJEMEN,A,93250000.0,"{""website"": ""www.unisba.ac.id"", ""email"": ""humas@unisba.ac.id"", ""phone"": ""022-4203368 / 022-4263895""}",JAWA BARAT | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://rencanamu.id/cari-kampus/universitas-islam-bandung
59,UNIVERSITAS 17 AGUSTUS 1945 CIREBON,JAWA BARAT,ADMINISTRASI BISNIS,BAIK SEKALI,75500000.0,"{""website"": ""www.untagcirebon.ac.id"", ""email"": ""akademik_center@untagcirebon.ac.id"", ""phone"": ""0231-481945 / 0231-485345""}",JAWA BARAT | Ekonomi & Bisnis | Sangat Mahal (>50jt) | Baik Sekali / B,https://campus.quipper.com/directory/universitas-17-agustus-1945-cirebon
